index, total_training, useful_training, total_prediction, true_prediction, total_prefetch, useful_prefetch, cache_operate, cache_hit
41, 1631277, 0, 1633325, 889, 889, 71, 1874734, 53
42, 1671055, 0, 1673103, 889, 889, 71, 1921706, 53
43, 1713416, 0, 1715464, 889, 889, 71, 1968116, 53
44, 1752127, 0, 1754175, 889, 889, 71, 2014415, 53
45, 1794230, 0, 1796278, 889, 889, 71, 2061706, 53
46, 1833143, 0, 1835191, 889, 889, 71, 2107438, 53
47, 1874461, 0, 1876509, 889, 889, 71, 2153901, 64
48, 1914636, 0, 1916684, 889, 889, 71, 2200037, 66
49, 1954363, 0, 1956411, 889, 889, 71, 2244743, 66
50, 1995186, 0, 1997234, 889, 889, 71, 2292134, 74
51, 2035214, 0, 2037262, 889, 889, 71, 2338306, 74
52, 2073358, 0, 2075406, 889, 0, 0, 2381573, 77
53, 2075705, 0, 2077753, 889, 0, 0, 2384113, 77
54, 2077903, 0, 2079951, 889, 0, 0, 2386657, 77
55, 2080208, 0, 2082256, 889, 0, 0, 2389173, 77
56, 2082456, 0, 2084504, 889, 0, 0, 2391674, 77
57, 2084785, 0, 2086833, 889, 0, 0, 2394173, 77
58, 2087136, 0, 2089184, 889, 0, 0, 2396672, 77
59, 2089591, 0, 2091639, 889, 0, 0, 2399254, 77
60, 2091998, 0, 2094046, 889, 0, 0, 2401856, 77
61, 2094111, 0, 2096159, 889, 0, 0, 2404349, 77
62, 2096141, 0, 2098189, 889, 0, 0, 2406832, 77
63, 2098272, 0, 2100320, 889, 0, 0, 2409342, 77
64, 2100606, 0, 2102654, 889, 0, 0, 2411897, 77
65, 2102864, 0, 2104912, 889, 0, 0, 2414404, 77
66, 2105241, 0, 2107289, 889, 0, 0, 2416947, 77
67, 2107424, 0, 2109472, 889, 0, 0, 2419484, 77
68, 2109674, 0, 2111722, 889, 0, 0, 2422072, 77
69, 2112003, 0, 2114051, 889, 0, 0, 2424584, 77
70, 2114446, 0, 2116494, 889, 0, 0, 2427119, 77
71, 2116773, 0, 2118821, 889, 0, 0, 2429645, 77
72, 2119156, 0, 2121204, 889, 0, 0, 2432052, 77
73, 2121439, 0, 2123487, 889, 0, 0, 2434593, 77
74, 2123784, 0, 2125832, 889, 0, 0, 2437053, 77
75, 2127066, 0, 2129114, 889, 0, 0, 2439415, 77
76, 2129674, 0, 2131722, 889, 0, 0, 2441853, 77
77, 2131804, 0, 2133852, 889, 0, 0, 2444346, 77
78, 2134290, 0, 2136338, 889, 0, 0, 2446856, 77
79, 2136653, 0, 2138701, 889, 0, 0, 2449421, 77
80, 2138977, 0, 2141025, 889, 0, 0, 2451984, 77
81, 2141297, 0, 2143345, 889, 0, 0, 2454619, 77
82, 2143699, 0, 2145747, 889, 0, 0, 2457076, 77
83, 2146032, 0, 2148080, 889, 0, 0, 2459623, 77
84, 2148088, 0, 2150136, 889, 0, 0, 2462202, 77
85, 2150414, 0, 2152462, 889, 0, 0, 2464648, 77
86, 2152802, 0, 2154850, 889, 0, 0, 2467217, 77
87, 2155098, 0, 2157146, 889, 0, 0, 2469715, 77
88, 2157255, 0, 2159303, 889, 0, 0, 2472212, 77
89, 2159713, 0, 2161761, 889, 0, 0, 2474695, 77
90, 2162212, 0, 2164260, 889, 0, 0, 2477195, 77
91, 2164545, 0, 2166593, 889, 0, 0, 2479715, 77
92, 2166660, 0, 2168708, 889, 0, 0, 2482241, 77
93, 2169034, 0, 2171082, 889, 0, 0, 2484797, 77
94, 2171275, 0, 2173323, 889, 0, 0, 2487206, 77
95, 2173781, 0, 2175829, 889, 0, 0, 2489783, 77
96, 2176050, 0, 2178098, 889, 0, 0, 2492198, 77
97, 2178424, 0, 2180472, 889, 0, 0, 2494765, 77
98, 2180756, 0, 2182804, 889, 0, 0, 2497218, 77
99, 2183058, 0, 2185106, 889, 0, 0, 2499707, 77
100, 2185307, 0, 2187355, 889, 0, 0, 2502199, 77
101, 2187449, 0, 2189497, 889, 0, 0, 2504772, 77
102, 2189552, 0, 2191600, 889, 0, 0, 2507266, 77
103, 2191619, 0, 2193667, 889, 0, 0, 2509793, 77
104, 2194063, 0, 2196111, 889, 0, 0, 2512372, 77
105, 2196223, 0, 2198271, 889, 0, 0, 2514837, 77
106, 2198570, 0, 2200618, 889, 0, 0, 2517368, 77
107, 2200850, 0, 2202898, 889, 0, 0, 2519872, 77
108, 2203127, 0, 2205175, 889, 0, 0, 2522420, 77
109, 2205373, 0, 2207421, 889, 0, 0, 2524865, 77
110, 2207716, 0, 2209764, 889, 0, 0, 2527463, 77
111, 2210053, 0, 2212101, 889, 0, 0, 2530056, 77
112, 2212503, 0, 2214551, 889, 0, 0, 2532518, 77
113, 2214768, 0, 2216816, 889, 0, 0, 2535035, 77
114, 2217244, 0, 2219292, 889, 0, 0, 2537430, 77
115, 2220562, 0, 2222610, 889, 0, 0, 2539818, 77
116, 2222971, 0, 2225019, 889, 0, 0, 2542291, 77
117, 2225235, 0, 2227283, 889, 0, 0, 2544835, 77
118, 2227534, 0, 2229582, 889, 0, 0, 2547363, 77
119, 2229839, 0, 2231887, 889, 0, 0, 2550018, 77
120, 2232159, 0, 2234207, 889, 0, 0, 2552531, 77
121, 2234415, 0, 2236463, 889, 0, 0, 2555049, 77
122, 2236718, 0, 2238766, 889, 0, 0, 2557605, 77
123, 2238764, 0, 2240812, 889, 0, 0, 2560071, 77
124, 2240867, 0, 2242915, 889, 0, 0, 2562621, 77
125, 2243245, 0, 2245293, 889, 0, 0, 2565117, 77
126, 2245476, 0, 2247524, 889, 0, 0, 2567671, 77
127, 2247768, 0, 2249816, 889, 0, 0, 2570128, 77
128, 2250041, 0, 2252089, 889, 0, 0, 2572727, 77
129, 2252485, 0, 2254533, 889, 0, 0, 2575166, 77
130, 2255029, 0, 2257077, 889, 0, 0, 2577700, 77
131, 2257411, 0, 2259459, 889, 0, 0, 2580203, 77
132, 2259581, 0, 2261629, 889, 0, 0, 2582735, 77
133, 2261765, 0, 2263813, 889, 0, 0, 2585374, 77
134, 2264302, 0, 2266350, 889, 0, 0, 2587825, 77
135, 2266620, 0, 2268668, 889, 0, 0, 2590320, 77
136, 2268815, 0, 2270863, 889, 0, 0, 2592785, 77
137, 2271320, 0, 2273368, 889, 0, 0, 2595278, 77
138, 2273742, 0, 2275790, 889, 0, 0, 2597803, 77
139, 2276032, 0, 2278080, 889, 0, 0, 2600410, 77
140, 2278264, 0, 2280312, 889, 0, 0, 2602912, 77
141, 2280420, 0, 2282468, 889, 0, 0, 2605443, 77
142, 2282527, 0, 2284575, 889, 0, 0, 2607938, 77
143, 2284618, 0, 2286666, 889, 0, 0, 2610450, 77
144, 2286824, 0, 2288872, 889, 0, 0, 2612905, 77
145, 2288889, 0, 2290937, 889, 0, 0, 2615405, 77
146, 2291245, 0, 2293293, 889, 0, 0, 2617998, 77
147, 2293531, 0, 2295579, 889, 0, 0, 2620545, 77
148, 2295650, 0, 2297698, 889, 0, 0, 2623068, 77
149, 2298053, 0, 2300101, 889, 0, 0, 2625515, 77
150, 2300331, 0, 2302379, 889, 0, 0, 2628058, 77
151, 2302674, 0, 2304722, 889, 0, 0, 2630611, 77
152, 2305070, 0, 2307118, 889, 0, 0, 2633145, 77
153, 2307288, 0, 2309336, 889, 0, 0, 2635635, 82
154, 2309960, 0, 2312008, 889, 0, 0, 2638019, 82
155, 2313317, 0, 2315365, 889, 0, 0, 2640375, 82
156, 2315473, 0, 2317521, 889, 0, 0, 2642820, 82
157, 2317899, 0, 2319947, 889, 0, 0, 2645463, 82
158, 2320030, 0, 2322078, 889, 0, 0, 2647992, 82
159, 2322260, 0, 2324308, 889, 0, 0, 2650525, 82
160, 2324580, 0, 2326628, 889, 0, 0, 2653035, 82
161, 2326711, 0, 2328759, 889, 0, 0, 2655591, 82
162, 2329047, 0, 2331095, 889, 0, 0, 2658142, 82
163, 2331188, 0, 2333236, 889, 0, 0, 2660718, 82
164, 2333476, 0, 2335524, 889, 0, 0, 2663199, 82
165, 2335831, 0, 2337879, 889, 0, 0, 2665768, 82
166, 2338012, 0, 2340060, 889, 0, 0, 2668332, 82
167, 2340313, 0, 2342361, 889, 0, 0, 2670831, 82
168, 2342544, 0, 2344592, 889, 0, 0, 2673359, 82
169, 2344912, 0, 2346960, 889, 0, 0, 2675857, 82
170, 2347470, 0, 2349518, 889, 0, 0, 2678399, 82
171, 2349725, 0, 2351773, 889, 0, 0, 2680884, 82
172, 2351989, 0, 2354037, 889, 0, 0, 2683410, 82
173, 2354110, 0, 2356158, 889, 0, 0, 2685981, 82
174, 2356569, 0, 2358617, 889, 0, 0, 2688512, 82
175, 2358865, 0, 2360913, 889, 0, 0, 2690944, 82
176, 2361352, 0, 2363400, 889, 0, 0, 2693589, 82
177, 2363793, 0, 2365841, 889, 0, 0, 2696105, 82
178, 2365992, 0, 2368040, 889, 0, 0, 2698604, 82
179, 2368225, 0, 2370273, 889, 0, 0, 2701180, 82
180, 2370562, 0, 2372610, 889, 0, 0, 2703696, 82
181, 2372554, 0, 2374602, 889, 0, 0, 2706184, 82
182, 2374622, 0, 2376670, 889, 0, 0, 2708712, 82
183, 2376854, 0, 2378902, 889, 0, 0, 2711164, 82
184, 2379031, 0, 2381079, 889, 0, 0, 2713651, 82
185, 2381233, 0, 2383281, 889, 0, 0, 2716199, 82
186, 2383575, 0, 2385623, 889, 0, 0, 2718675, 82
187, 2385717, 0, 2387765, 889, 0, 0, 2721216, 82
188, 2387943, 0, 2389991, 889, 0, 0, 2723713, 82
189, 2390354, 0, 2392402, 889, 0, 0, 2726222, 82
190, 2392621, 0, 2394669, 889, 0, 0, 2728700, 83
191, 2395098, 0, 2397146, 889, 0, 0, 2731329, 83
192, 2397569, 0, 2399617, 889, 0, 0, 2733962, 88
193, 2399634, 0, 2401682, 889, 0, 0, 2736364, 88
194, 2402464, 0, 2404512, 889, 0, 0, 2738712, 88
195, 2405642, 0, 2407690, 889, 0, 0, 2741155, 88
196, 2407708, 0, 2409756, 889, 0, 0, 2743642, 88
197, 2409984, 0, 2412032, 889, 0, 0, 2746230, 88
198, 2412095, 0, 2414143, 889, 0, 0, 2748776, 88
199, 2414194, 0, 2416242, 889, 0, 0, 2751230, 88
200, 2416609, 0, 2418657, 889, 0, 0, 2753811, 88
201, 2418717, 0, 2420765, 889, 0, 0, 2756344, 88
202, 2421029, 0, 2423077, 889, 0, 0, 2758943, 88
203, 2423350, 0, 2425398, 889, 0, 0, 2761521, 88
204, 2425838, 0, 2427886, 889, 0, 0, 2764031, 88
205, 2428030, 0, 2430078, 889, 0, 0, 2766591, 88
206, 2430283, 0, 2432331, 889, 0, 0, 2769023, 88
207, 2432343, 0, 2434391, 889, 0, 0, 2771547, 88
208, 2434651, 0, 2436699, 889, 0, 0, 2774064, 88
209, 2437096, 0, 2439144, 889, 0, 0, 2776603, 88
210, 2439416, 0, 2441464, 889, 0, 0, 2779148, 88
211, 2441611, 0, 2443659, 889, 0, 0, 2781600, 88
212, 2443930, 0, 2445978, 889, 0, 0, 2784123, 88
213, 2445916, 0, 2447964, 889, 0, 0, 2786627, 88
214, 2448171, 0, 2450219, 889, 0, 0, 2789070, 88
215, 2450698, 0, 2452746, 889, 0, 0, 2791644, 92
216, 2453212, 0, 2455260, 889, 0, 0, 2794190, 92
217, 2455518, 0, 2457566, 889, 0, 0, 2796758, 92
218, 2457670, 0, 2459718, 889, 0, 0, 2799255, 92
219, 2459843, 0, 2461891, 889, 0, 0, 2801638, 92
220, 2462176, 0, 2464224, 889, 0, 0, 2804215, 92
221, 2464432, 0, 2466480, 889, 0, 0, 2806804, 92
222, 2466580, 0, 2468628, 889, 0, 0, 2809281, 92
223, 2468915, 0, 2470963, 889, 0, 0, 2811743, 92
224, 2471194, 0, 2473242, 889, 0, 0, 2814215, 92
225, 2473379, 0, 2475427, 889, 0, 0, 2816668, 92
226, 2475756, 0, 2477804, 889, 0, 0, 2819130, 92
227, 2478167, 0, 2480215, 889, 0, 0, 2821755, 92
228, 2480449, 0, 2482497, 889, 0, 0, 2824166, 92
229, 2482716, 0, 2484764, 889, 0, 0, 2826642, 92
230, 2485160, 0, 2487208, 889, 0, 0, 2829242, 92
231, 2487475, 0, 2489523, 889, 0, 0, 2831776, 92
232, 2489872, 0, 2491920, 889, 0, 0, 2834377, 94
233, 2491818, 0, 2493866, 889, 0, 0, 2836882, 94
234, 2494814, 0, 2496862, 889, 0, 0, 2839263, 94
235, 2497734, 0, 2499782, 889, 0, 0, 2841680, 94
236, 2499816, 0, 2501864, 889, 0, 0, 2844153, 94
237, 2502156, 0, 2504204, 889, 0, 0, 2846715, 94
238, 2504309, 0, 2506357, 889, 0, 0, 2849292, 94
239, 2506543, 0, 2508591, 889, 0, 0, 2851813, 94
240, 2508797, 0, 2510845, 889, 0, 0, 2854282, 94
241, 2510922, 0, 2512970, 889, 0, 0, 2856839, 94
242, 2513252, 0, 2515300, 889, 0, 0, 2859432, 94
243, 2515559, 0, 2517607, 889, 0, 0, 2861922, 94
244, 2518054, 0, 2520102, 889, 0, 0, 2864474, 94
245, 2520169, 0, 2522217, 889, 0, 0, 2866986, 94
246, 2522395, 0, 2524443, 889, 0, 0, 2869469, 94
247, 2524395, 0, 2526443, 889, 0, 0, 2871990, 94
248, 2526625, 0, 2528673, 889, 0, 0, 2874530, 94
249, 2529079, 0, 2531127, 889, 0, 0, 2877081, 94
250, 2531426, 0, 2533474, 889, 0, 0, 2879657, 94
251, 2533614, 0, 2535662, 889, 0, 0, 2882081, 94
252, 2535765, 0, 2537813, 889, 0, 0, 2884594, 94
253, 2537792, 0, 2539840, 889, 0, 0, 2887081, 94
254, 2539961, 0, 2542009, 889, 0, 0, 2889543, 94
255, 2542473, 0, 2544521, 889, 0, 0, 2892105, 98
256, 2544816, 0, 2546864, 889, 0, 0, 2894650, 100
257, 2547102, 0, 2549150, 889, 0, 0, 2897133, 100
258, 2549207, 0, 2551255, 889, 0, 0, 2899731, 100
259, 2551481, 0, 2553529, 889, 0, 0, 2902197, 100
260, 2553776, 0, 2555824, 889, 0, 0, 2904697, 100
261, 2555895, 0, 2557943, 889, 0, 0, 2907205, 100
262, 2558004, 0, 2560052, 889, 0, 0, 2909617, 100
263, 2560265, 0, 2562313, 889, 0, 0, 2912129, 100
264, 2562476, 0, 2564524, 889, 0, 0, 2914614, 100
265, 2564862, 0, 2566910, 889, 0, 0, 2917072, 100
266, 2567238, 0, 2569286, 889, 0, 0, 2919657, 100
267, 2569620, 0, 2571668, 889, 0, 0, 2922179, 100
268, 2571885, 0, 2573933, 889, 0, 0, 2924590, 100
269, 2574185, 0, 2576233, 889, 0, 0, 2927193, 100
270, 2576411, 0, 2578459, 889, 0, 0, 2929659, 100
271, 2578764, 0, 2580812, 889, 0, 0, 2932185, 100
272, 2581029, 0, 2583077, 889, 0, 0, 2934748, 100
273, 2583117, 0, 2585165, 889, 0, 0, 2937206, 100
274, 2586404, 0, 2588452, 889, 0, 0, 2939704, 100
275, 2589088, 0, 2591136, 889, 0, 0, 2942121, 100
276, 2591135, 0, 2593183, 889, 0, 0, 2944579, 100
277, 2593417, 0, 2595465, 889, 0, 0, 2947066, 100
278, 2595682, 0, 2597730, 889, 0, 0, 2949597, 100
279, 2597751, 0, 2599799, 889, 0, 0, 2952059, 100
280, 2599936, 0, 2601984, 889, 0, 0, 2954587, 100
281, 2602233, 0, 2604281, 889, 0, 0, 2957178, 101
282, 2604615, 0, 2606663, 889, 0, 0, 2959720, 101
283, 2606883, 0, 2608931, 889, 0, 0, 2962178, 101
284, 2609238, 0, 2611286, 889, 0, 0, 2964738, 101
285, 2611381, 0, 2613429, 889, 0, 0, 2967332, 101
286, 2613722, 0, 2615770, 889, 0, 0, 2969828, 101
287, 2615840, 0, 2617888, 889, 0, 0, 2972285, 101
288, 2618051, 0, 2620099, 889, 0, 0, 2974780, 101
289, 2620470, 0, 2622518, 889, 0, 0, 2977406, 101
290, 2622665, 0, 2624713, 889, 0, 0, 2979857, 101
291, 2624857, 0, 2626905, 889, 0, 0, 2982311, 101
292, 2627016, 0, 2629064, 889, 0, 0, 2984851, 101
293, 2629003, 0, 2631051, 889, 0, 0, 2987329, 101
294, 2631295, 0, 2633343, 889, 0, 0, 2989857, 101
295, 2633777, 0, 2635825, 889, 0, 0, 2992388, 112
296, 2636153, 0, 2638201, 889, 0, 0, 2994978, 112
297, 2638443, 0, 2640491, 889, 0, 0, 2997483, 112
298, 2640518, 0, 2642566, 889, 0, 0, 3000073, 112
299, 2642783, 0, 2644831, 889, 0, 0, 3002583, 112
300, 2644858, 0, 2646906, 889, 0, 0, 3005035, 112
301, 2647051, 0, 2649099, 889, 0, 0, 3007500, 112
302, 2649371, 0, 2651419, 889, 0, 0, 3010000, 112
303, 2651479, 0, 2653527, 889, 0, 0, 3012546, 112
304, 2653711, 0, 2655759, 889, 0, 0, 3015033, 112
305, 2656176, 0, 2658224, 889, 0, 0, 3017513, 112
306, 2658469, 0, 2660517, 889, 0, 0, 3020059, 112
307, 2660814, 0, 2662862, 889, 0, 0, 3022564, 112
308, 2663096, 0, 2665144, 889, 0, 0, 3024977, 112
309, 2665343, 0, 2667391, 889, 0, 0, 3027576, 112
310, 2667548, 0, 2669596, 889, 0, 0, 3030078, 112
311, 2669983, 0, 2672031, 889, 0, 0, 3032622, 112
312, 2672291, 0, 2674339, 889, 0, 0, 3035198, 112
313, 2674416, 0, 2676464, 889, 0, 0, 3037688, 112
314, 2677697, 0, 2679745, 889, 0, 0, 3040101, 112
315, 2680081, 0, 2682129, 889, 0, 0, 3042451, 112
316, 2682330, 0, 2684378, 889, 0, 0, 3045021, 112
317, 2684719, 0, 2686767, 889, 0, 0, 3047475, 112
318, 2686845, 0, 2688893, 889, 0, 0, 3050024, 112
319, 2688864, 0, 2690912, 889, 0, 0, 3052569, 112
320, 2691043, 0, 2693091, 889, 0, 0, 3055140, 112
321, 2693343, 0, 2695391, 889, 0, 0, 3057603, 112
322, 2695569, 0, 2697617, 889, 0, 0, 3060042, 112
323, 2697915, 0, 2699963, 889, 0, 0, 3062534, 112
324, 2700409, 0, 2702457, 889, 0, 0, 3065152, 112
325, 2702658, 0, 2704706, 889, 0, 0, 3067659, 112
326, 2704994, 0, 2707042, 889, 0, 0, 3070125, 112
327, 2707191, 0, 2709239, 889, 0, 0, 3072670, 112
328, 2709377, 0, 2711425, 889, 0, 0, 3075164, 112
329, 2711775, 0, 2713823, 889, 0, 0, 3077746, 112
330, 2714032, 0, 2716080, 889, 0, 0, 3080199, 112
331, 2716365, 0, 2718413, 889, 0, 0, 3082749, 112
332, 2718623, 0, 2720671, 889, 0, 0, 3085202, 112
333, 2720877, 0, 2722925, 889, 0, 0, 3087696, 112
334, 2723087, 0, 2725135, 889, 0, 0, 3090312, 112
335, 2725447, 0, 2727495, 889, 0, 0, 3092761, 114
336, 2727700, 0, 2729748, 889, 0, 0, 3095239, 116
337, 2729768, 0, 2731816, 889, 0, 0, 3097786, 116
338, 2731962, 0, 2734010, 889, 0, 0, 3100316, 116
339, 2734190, 0, 2736238, 889, 0, 0, 3102905, 116
340, 2736441, 0, 2738489, 889, 0, 0, 3105426, 116
341, 2738545, 0, 2740593, 889, 0, 0, 3107908, 116
342, 2740743, 0, 2742791, 889, 0, 0, 3110388, 116
343, 2742921, 0, 2744969, 889, 0, 0, 3112813, 116
344, 2745180, 0, 2747228, 889, 0, 0, 3115311, 116
345, 2747704, 0, 2749752, 889, 0, 0, 3117826, 116
346, 2750028, 0, 2752076, 889, 0, 0, 3120371, 116
347, 2752440, 0, 2754488, 889, 0, 0, 3122821, 116
348, 2754910, 0, 2756958, 889, 0, 0, 3125297, 116
349, 2757187, 0, 2759235, 889, 0, 0, 3127864, 116
350, 2759444, 0, 2761492, 889, 0, 0, 3130343, 116
351, 2761784, 0, 2763832, 889, 0, 0, 3132860, 116
352, 2764031, 0, 2766079, 889, 0, 0, 3135438, 116
353, 2766203, 0, 2768251, 889, 0, 0, 3137873, 116
354, 2769538, 0, 2771586, 889, 0, 0, 3140261, 116
355, 2771829, 0, 2773877, 889, 0, 0, 3142706, 116
356, 2774048, 0, 2776096, 889, 0, 0, 3145276, 116
357, 2776425, 0, 2778473, 889, 0, 0, 3147878, 116
358, 2778344, 0, 2780392, 889, 0, 0, 3150235, 116
359, 2780505, 0, 2782553, 889, 0, 0, 3152794, 116
360, 2782608, 0, 2784656, 889, 0, 0, 3155267, 116
361, 2785041, 0, 2787089, 889, 0, 0, 3157826, 116
362, 2787176, 0, 2789224, 889, 0, 0, 3160245, 116
363, 2789622, 0, 2791670, 889, 0, 0, 3162810, 116
364, 2792039, 0, 2794087, 889, 0, 0, 3165312, 116
365, 2794184, 0, 2796232, 889, 0, 0, 3167797, 116
366, 2796709, 0, 2798757, 889, 0, 0, 3170380, 116
367, 2798813, 0, 2800861, 889, 0, 0, 3172929, 116
368, 2800978, 0, 2803026, 889, 0, 0, 3175457, 116
369, 2803346, 0, 2805394, 889, 0, 0, 3178009, 116
370, 2805709, 0, 2807757, 889, 0, 0, 3180470, 116
371, 2807998, 0, 2810046, 889, 0, 0, 3182945, 116
372, 2810002, 0, 2812050, 889, 0, 0, 3185465, 116
373, 2812106, 0, 2814154, 889, 0, 0, 3187950, 116
374, 2814356, 0, 2816404, 889, 0, 0, 3190543, 116
375, 2816890, 0, 2818938, 889, 0, 0, 3193168, 117
376, 2819236, 0, 2821284, 889, 0, 0, 3195621, 118
377, 2821532, 0, 2823580, 889, 0, 0, 3198119, 118
378, 2823753, 0, 2825801, 889, 0, 0, 3200587, 118
379, 2826050, 0, 2828098, 889, 0, 0, 3203183, 118
380, 2828115, 0, 2830163, 889, 0, 0, 3205597, 118
381, 2830309, 0, 2832357, 889, 0, 0, 3208131, 118
382, 2832405, 0, 2834453, 889, 0, 0, 3210619, 118
383, 2834740, 0, 2836788, 889, 0, 0, 3213100, 118
384, 2836959, 0, 2839007, 889, 0, 0, 3215680, 118
385, 2839331, 0, 2841379, 889, 0, 0, 3218135, 118
386, 2841756, 0, 2843804, 889, 0, 0, 3220676, 118
387, 2844079, 0, 2846127, 889, 0, 0, 3223160, 118
388, 2846396, 0, 2848444, 889, 0, 0, 3225570, 118
389, 2848734, 0, 2850782, 889, 0, 0, 3228135, 118
390, 2851133, 0, 2853181, 889, 0, 0, 3230643, 118
391, 2853511, 0, 2855559, 889, 0, 0, 3233200, 118
392, 2855678, 0, 2857726, 889, 0, 0, 3235760, 118
393, 2858006, 0, 2860054, 889, 0, 0, 3238180, 118
394, 2861362, 0, 2863410, 889, 0, 0, 3240586, 118
395, 2863471, 0, 2865519, 889, 0, 0, 3242939, 118
396, 2865761, 0, 2867809, 889, 0, 0, 3245531, 118
397, 2867970, 0, 2870018, 889, 0, 0, 3248076, 118
398, 2870109, 0, 2872157, 889, 0, 0, 3250491, 118
399, 2872409, 0, 2874457, 889, 0, 0, 3252990, 118
400, 2874495, 0, 2876543, 889, 0, 0, 3255488, 118
401, 2876816, 0, 2878864, 889, 0, 0, 3258046, 118
402, 2879085, 0, 2881133, 889, 0, 0, 3260619, 118
403, 2881376, 0, 2883424, 889, 0, 0, 3263103, 118
404, 2883676, 0, 2885724, 889, 0, 0, 3265566, 118
405, 2885906, 0, 2887954, 889, 0, 0, 3268162, 118
406, 2888259, 0, 2890307, 889, 0, 0, 3270679, 118
407, 2890368, 0, 2892416, 889, 0, 0, 3273231, 118
408, 2892496, 0, 2894544, 889, 0, 0, 3275763, 118
409, 2894740, 0, 2896788, 889, 0, 0, 3278238, 118
410, 2897091, 0, 2899139, 889, 0, 0, 3280719, 118
411, 2899416, 0, 2901464, 889, 0, 0, 3283267, 118
412, 2901546, 0, 2903594, 889, 0, 0, 3285830, 118
413, 2903598, 0, 2905646, 889, 0, 0, 3288318, 118
414, 2905856, 0, 2907904, 889, 0, 0, 3290868, 118
415, 2908104, 0, 2910152, 889, 0, 0, 3293313, 118
416, 2910411, 0, 2912459, 889, 0, 0, 3295763, 118
417, 2912792, 0, 2914840, 889, 0, 0, 3298244, 118
418, 2915060, 0, 2917108, 889, 0, 0, 3300752, 118
419, 2917323, 0, 2919371, 889, 0, 0, 3303384, 118
420, 2919457, 0, 2921505, 889, 0, 0, 3305883, 118
421, 2921596, 0, 2923644, 889, 0, 0, 3308368, 118
422, 2923742, 0, 2925790, 889, 0, 0, 3310841, 118
423, 2926062, 0, 2928110, 889, 0, 0, 3313336, 118
424, 2928393, 0, 2930441, 889, 0, 0, 3315887, 118
425, 2930897, 0, 2932945, 889, 0, 0, 3318403, 121
426, 2933244, 0, 2935292, 889, 0, 0, 3320913, 124
427, 2935612, 0, 2937660, 889, 0, 0, 3323419, 124
428, 2937917, 0, 2939965, 889, 0, 0, 3325958, 124
429, 2940333, 0, 2942381, 889, 0, 0, 3328493, 124
430, 2942628, 0, 2944676, 889, 0, 0, 3330975, 124
431, 2944903, 0, 2946951, 889, 0, 0, 3333493, 124
432, 2947084, 0, 2949132, 889, 0, 0, 3336068, 124
433, 2949521, 0, 2951569, 889, 0, 0, 3338413, 124
434, 2953003, 0, 2955051, 889, 0, 0, 3340878, 124
435, 2954955, 0, 2957003, 889, 0, 0, 3343301, 124
