index, total_training, useful_training, total_prediction, true_prediction, total_prefetch, useful_prefetch, cache_operate, cache_hit
65, 88353, 37435, 89801, 32010, 112, 11, 844050, 540713
66, 88954, 37519, 90684, 32028, 130, 11, 848267, 542593
67, 89084, 37558, 90781, 32028, 130, 11, 851603, 543986
68, 89315, 37654, 90916, 32035, 137, 12, 853240, 544789
69, 90475, 38183, 91785, 32300, 402, 17, 855052, 545607
70, 90576, 38234, 91890, 32301, 403, 17, 859253, 547042
71, 91001, 38413, 92391, 32343, 445, 25, 864365, 548899
72, 92191, 38695, 93775, 32396, 498, 28, 870933, 552915
73, 92960, 38954, 94519, 32401, 503, 28, 876359, 556834
74, 94489, 39289, 96096, 32401, 503, 28, 882771, 561015
75, 95600, 39701, 97085, 32411, 513, 31, 888891, 565883
76, 97295, 40225, 98662, 32493, 595, 36, 893980, 570038
77, 97539, 40314, 98946, 32495, 597, 36, 898471, 571730
78, 97760, 40393, 99186, 32495, 597, 36, 904036, 575005
79, 98039, 40487, 99456, 32497, 599, 37, 909724, 578823
80, 98994, 40726, 100442, 32556, 658, 40, 914908, 582052
81, 99086, 40781, 100523, 32620, 722, 43, 917136, 582917
82, 99189, 40833, 100670, 32698, 800, 47, 920082, 584409
83, 99360, 40922, 100796, 32775, 877, 51, 922247, 585632
84, 100013, 41120, 101561, 32855, 957, 53, 924459, 586945
85, 100061, 41141, 101630, 32858, 960, 54, 926488, 587926
86, 100205, 41201, 101784, 32858, 960, 54, 929349, 589228
87, 101604, 41728, 103072, 32981, 1083, 56, 935891, 593497
88, 102430, 42080, 103630, 32991, 1093, 57, 942220, 598353
89, 103239, 42563, 104362, 33556, 1658, 87, 948256, 603625
90, 104803, 43259, 105831, 34243, 2345, 99, 954123, 608064
91, 105538, 43747, 106517, 34929, 3031, 104, 959778, 612898
92, 106839, 44383, 107740, 35621, 3723, 114, 965538, 617199
93, 107476, 44780, 108465, 36338, 4440, 129, 971281, 622421
94, 108718, 45461, 109671, 37112, 5214, 139, 976391, 626602
95, 109288, 45806, 110229, 37670, 5772, 152, 981932, 631645
96, 110851, 46709, 111744, 38791, 6893, 166, 987678, 636160
97, 111440, 47098, 112308, 39353, 7455, 174, 993225, 640901
98, 112950, 47937, 113899, 40483, 8585, 189, 999267, 646462
99, 113654, 48395, 114634, 41213, 9315, 198, 1004838, 651045
100, 115081, 49141, 116041, 42133, 10235, 211, 1009892, 655577
101, 115539, 49423, 116525, 42593, 10695, 221, 1014472, 659743
102, 116525, 50093, 117630, 43322, 11424, 229, 1018232, 663063
103, 117013, 50272, 117985, 43327, 11429, 229, 1021952, 665296
104, 117161, 50336, 118180, 43340, 11442, 230, 1027579, 667440
105, 117626, 50541, 119119, 43512, 11614, 237, 1032189, 669541
106, 117937, 50625, 119346, 43536, 11638, 240, 1037078, 671731
107, 118105, 50684, 119455, 43536, 11638, 240, 1042466, 673540
108, 118148, 50708, 119497, 43537, 11639, 240, 1047372, 675393
109, 118219, 50750, 119587, 43599, 11701, 246, 1052114, 677335
110, 118279, 50788, 119655, 43640, 11742, 248, 1057777, 679649
111, 118852, 50817, 120526, 43679, 11781, 250, 1061483, 680668
112, 119593, 51025, 121209, 43680, 11782, 250, 1067113, 683766
113, 120145, 51270, 121746, 43688, 11790, 252, 1071939, 687500
114, 121841, 51742, 123211, 43688, 11790, 252, 1077663, 691817
115, 122776, 52240, 123966, 44180, 12282, 270, 1083798, 697292
116, 124243, 52774, 125335, 44394, 12496, 276, 1088868, 701454
117, 124408, 52867, 125605, 44624, 12726, 289, 1093674, 703327
118, 125042, 53142, 126523, 45045, 13147, 296, 1096119, 704891
119, 125337, 53286, 126674, 45078, 13180, 297, 1097744, 706124
120, 126554, 53925, 127576, 45466, 13568, 303, 1100364, 707995
121, 126737, 54038, 127729, 45535, 13637, 304, 1102269, 709523
122, 129510, 54475, 131492, 46132, 14234, 309, 1104910, 710831
123, 130527, 54904, 132080, 46132, 14234, 309, 1107648, 712776
124, 130815, 55036, 132236, 46144, 14246, 310, 1109656, 714160
125, 132238, 55505, 133190, 46145, 14247, 310, 1112604, 716187
126, 132443, 55581, 133319, 46145, 14247, 310, 1115239, 717867
127, 132601, 55633, 133435, 46145, 14247, 310, 1116989, 719080
128, 133183, 56008, 134299, 46665, 14767, 320, 1119297, 720706
129, 133296, 56088, 134440, 46761, 14863, 326, 1121443, 722280
130, 133373, 56156, 134576, 46897, 14999, 332, 1124219, 723664
131, 133427, 56204, 134680, 47001, 15103, 341, 1126785, 725009
132, 134188, 56430, 135565, 47126, 15228, 342, 1129326, 726527
133, 134309, 56511, 135816, 47293, 15395, 349, 1132173, 728139
134, 134377, 56541, 135909, 47365, 15467, 352, 1135198, 729952
135, 134637, 56633, 136077, 47383, 15485, 353, 1138516, 731842
136, 134932, 56738, 136299, 47402, 15504, 354, 1142079, 733771
137, 135661, 56893, 137265, 47466, 15568, 363, 1145701, 735588
138, 135877, 56952, 137422, 47466, 15568, 363, 1149882, 737429
139, 136256, 57139, 137728, 47544, 15646, 368, 1154388, 740763
140, 137380, 57658, 138765, 47980, 16082, 380, 1158693, 744350
141, 137869, 57900, 139074, 48082, 16184, 387, 1162784, 747986
142, 139049, 58603, 140101, 48552, 16654, 392, 1167253, 751749
143, 139294, 58758, 140374, 48794, 16896, 402, 1171446, 755300
144, 140352, 59343, 141429, 49182, 17284, 408, 1176097, 759072
145, 140559, 59466, 141654, 49375, 17477, 416, 1180897, 761476
146, 140869, 59593, 141837, 49400, 17502, 417, 1185994, 764291
147, 141880, 60003, 143187, 50202, 18304, 434, 1191516, 768260
148, 142786, 60497, 143992, 50821, 18923, 450, 1197183, 773555
149, 143103, 60701, 144277, 51106, 19208, 456, 1202554, 777488
150, 144173, 61079, 145180, 51506, 19608, 462, 1207620, 780594
151, 144466, 61259, 145478, 51715, 19817, 472, 1213253, 784011
152, 144711, 61414, 145725, 51962, 20064, 483, 1219101, 787211
153, 144905, 61533, 145917, 52154, 20256, 492, 1224465, 790927
154, 145357, 61691, 146823, 52297, 20399, 496, 1229688, 793763
155, 145733, 61814, 147076, 52313, 20415, 497, 1235147, 796786
156, 146032, 61972, 147338, 52396, 20498, 506, 1240743, 800055
157, 146729, 62211, 148289, 52609, 20711, 514, 1245838, 802815
158, 147048, 62316, 148512, 52620, 20722, 515, 1251395, 805945
159, 147380, 62455, 148705, 52628, 20730, 516, 1256583, 808874
160, 147564, 62540, 148921, 52669, 20771, 525, 1261867, 811844
161, 147690, 62595, 149024, 52689, 20791, 527, 1267474, 814196
162, 148275, 62662, 149874, 52689, 20791, 527, 1272897, 816502
163, 148463, 62718, 150006, 52689, 20791, 527, 1277978, 818967
164, 148710, 62842, 150129, 52701, 20803, 528, 1283510, 821638
165, 148980, 62952, 150367, 52717, 20819, 530, 1288679, 824439
166, 149667, 63063, 151318, 52745, 20847, 539, 1293473, 827650
167, 150100, 63222, 151595, 52748, 20850, 539, 1298157, 831243
168, 151343, 63909, 152574, 53120, 21222, 546, 1302828, 834608
169, 151545, 64054, 152808, 53256, 21358, 553, 1307891, 837954
170, 151831, 64153, 153058, 53365, 21467, 565, 1313646, 841456
171, 152539, 64337, 154004, 53377, 21479, 569, 1318811, 844836
172, 152738, 64475, 154253, 53593, 21695, 580, 1323923, 848463
173, 153066, 64622, 154434, 53648, 21750, 584, 1329444, 851674
174, 154042, 65048, 155505, 54018, 22120, 591, 1334825, 855404
175, 154447, 65215, 155789, 54022, 22124, 592, 1339993, 859386
176, 154800, 65340, 156017, 54023, 22125, 592, 1345232, 861923
177, 155108, 65529, 156273, 54203, 22305, 603, 1350656, 865402
178, 155956, 65806, 157298, 54475, 22577, 608, 1356142, 869481
179, 156371, 66001, 157595, 54564, 22666, 614, 1361446, 873259
180, 157428, 66603, 158719, 55168, 23270, 625, 1366631, 877506
181, 158053, 66867, 159103, 55192, 23294, 628, 1372036, 881688
182, 158832, 67303, 160137, 55728, 23830, 638, 1377455, 885497
183, 159171, 67442, 160351, 55730, 23832, 638, 1382881, 888391
184, 159465, 67535, 160552, 55730, 23832, 638, 1388078, 891531
185, 159579, 67599, 160663, 55734, 23836, 639, 1393431, 894055
186, 159984, 67675, 161626, 55754, 23856, 644, 1398857, 896908
187, 160689, 67956, 162111, 55775, 23877, 646, 1404559, 900807
188, 160971, 68114, 162369, 55876, 23978, 654, 1410029, 904579
189, 161129, 68201, 162500, 56000, 24102, 662, 1415684, 907772
190, 161945, 68464, 163388, 56235, 24337, 668, 1421017, 910568
191, 162240, 68554, 163593, 56235, 24337, 668, 1426770, 914185
192, 162523, 68664, 163846, 56253, 24355, 672, 1432372, 917654
193, 162673, 68740, 164020, 56320, 24422, 677, 1438035, 921701
194, 163310, 68855, 164956, 56356, 24458, 681, 1443706, 924983
195, 163684, 68958, 165227, 56356, 24458, 681, 1448232, 927743
196, 164022, 69110, 165473, 56356, 24458, 681, 1454068, 930878
197, 164823, 69267, 166474, 56360, 24462, 682, 1459628, 933898
198, 165432, 69510, 166840, 56366, 24468, 684, 1464889, 937216
199, 165699, 69632, 167122, 56384, 24486, 689, 1470532, 940444
200, 166005, 69802, 167393, 56539, 24641, 701, 1476104, 944263
201, 167140, 70196, 168427, 56868, 24970, 709, 1481447, 948731
202, 167363, 70299, 168607, 56902, 25004, 714, 1486515, 951613
203, 167569, 70424, 168816, 56986, 25088, 721, 1491955, 954095
204, 168054, 70500, 169704, 57086, 25188, 727, 1497219, 956425
205, 168397, 70606, 169971, 57086, 25188, 727, 1502875, 958997
206, 168769, 70732, 170217, 57094, 25196, 730, 1507045, 961128
207, 168938, 70819, 170386, 57180, 25282, 739, 1512500, 964088
208, 169497, 70975, 171127, 57373, 25475, 752, 1518175, 967511
209, 169973, 71049, 171538, 57373, 25475, 752, 1523412, 970111
210, 170234, 71151, 171697, 57376, 25478, 753, 1529134, 973158
211, 170508, 71272, 171971, 57415, 25517, 759, 1534823, 976466
212, 170683, 71352, 172130, 57425, 25527, 761, 1539677, 978774
213, 171406, 71435, 173052, 57430, 25532, 762, 1544609, 980768
214, 171650, 71504, 173227, 57430, 25532, 762, 1549105, 982793
215, 171915, 71598, 173398, 57430, 25532, 762, 1554147, 985670
216, 172138, 71725, 173574, 57530, 25632, 767, 1557544, 987071
217, 172844, 71891, 174484, 57601, 25703, 773, 1560948, 988478
218, 173149, 71991, 174712, 57604, 25706, 773, 1563917, 990049
219, 173420, 72067, 174907, 57604, 25706, 773, 1567429, 991994
220, 173608, 72149, 175033, 57605, 25707, 773, 1570623, 993809
221, 173735, 72196, 175168, 57606, 25708, 774, 1573987, 995915
222, 174457, 72408, 176086, 57739, 25841, 779, 1577254, 997921
223, 174614, 72460, 176194, 57739, 25841, 779, 1580072, 999362
224, 174832, 72531, 176341, 57739, 25841, 779, 1583551, 1001228
225, 175092, 72637, 176509, 57739, 25841, 779, 1586844, 1003397
226, 175215, 72703, 176626, 57819, 25921, 785, 1590188, 1005551
227, 175477, 72829, 176919, 57894, 25996, 795, 1593966, 1007573
228, 176395, 72995, 177920, 57924, 26026, 798, 1597801, 1009515
229, 176672, 73138, 178124, 57961, 26063, 801, 1601820, 1011853
230, 176765, 73174, 178244, 57982, 26084, 802, 1605230, 1013797
231, 176958, 73237, 178492, 57987, 26089, 803, 1608711, 1015518
232, 177088, 73292, 178636, 57988, 26090, 803, 1612164, 1017219
233, 177222, 73333, 178768, 57988, 26090, 803, 1615333, 1018911
234, 178025, 73437, 179663, 57988, 26090, 803, 1618414, 1020526
235, 178214, 73491, 179798, 57988, 26090, 803, 1621723, 1021818
236, 178377, 73554, 179978, 57988, 26090, 803, 1625123, 1023268
237, 178485, 73615, 180084, 58004, 26106, 805, 1628181, 1024694
238, 178901, 73709, 180570, 58022, 26124, 809, 1631184, 1026102
239, 179358, 73785, 181085, 58027, 26129, 811, 1634532, 1027835
240, 179568, 73845, 181245, 58027, 26129, 811, 1637428, 1029292
241, 179860, 73942, 181443, 58027, 26129, 811, 1641344, 1031360
242, 180105, 74010, 181620, 58027, 26129, 811, 1644540, 1032995
243, 180285, 74102, 181785, 58064, 26166, 816, 1647328, 1034319
244, 180684, 74247, 182238, 58114, 26216, 824, 1650154, 1035401
245, 181327, 74331, 182868, 58114, 26216, 824, 1652709, 1036696
246, 181432, 74358, 182946, 58114, 26216, 824, 1654734, 1037580
247, 181631, 74433, 183146, 58114, 26216, 824, 1658094, 1039123
248, 181976, 74595, 183475, 58175, 26277, 834, 1661542, 1040653
249, 182345, 74770, 183818, 58258, 26360, 845, 1666143, 1043448
250, 183518, 75029, 184957, 58276, 26378, 847, 1671316, 1046845
251, 183870, 75196, 185320, 58377, 26479, 858, 1676474, 1050077
252, 184938, 75680, 186370, 58732, 26834, 864, 1681773, 1053791
253, 185320, 75798, 186634, 58732, 26834, 864, 1687353, 1056588
254, 185726, 75994, 187042, 58829, 26931, 875, 1692248, 1060064
255, 186874, 76375, 188256, 58950, 27052, 886, 1697167, 1063662
256, 187310, 76576, 188651, 58963, 27065, 887, 1702325, 1066533
257, 187957, 76898, 189294, 59157, 27259, 905, 1707977, 1070589
258, 189178, 77273, 190498, 59398, 27500, 918, 1713221, 1074356
259, 189695, 77534, 190925, 59516, 27618, 929, 1718023, 1078161
260, 190654, 78057, 191963, 60115, 28217, 946, 1722709, 1081445
261, 191167, 78267, 192305, 60201, 28303, 948, 1727180, 1084802
262, 191594, 78491, 192689, 60412, 28514, 962, 1731954, 1088186
263, 192728, 78976, 193878, 60992, 29094, 973, 1736835, 1091821
264, 193092, 79199, 194208, 61181, 29283, 982, 1741671, 1095194
265, 194171, 79638, 195469, 61745, 29847, 993, 1746839, 1098891
266, 194634, 79823, 195895, 61796, 29898, 996, 1752012, 1102602
267, 194980, 80044, 196232, 62086, 30188, 1012, 1757077, 1106067
268, 196162, 80520, 197379, 62603, 30705, 1019, 1762294, 1109831
269, 196635, 80769, 197848, 62908, 31010, 1037, 1767479, 1113787
270, 197180, 81098, 198388, 63380, 31482, 1051, 1772911, 1117864
271, 198204, 81428, 199500, 63780, 31882, 1060, 1778276, 1120969
272, 198642, 81633, 200015, 63914, 32016, 1064, 1783377, 1124436
273, 199687, 81902, 201170, 64137, 32239, 1080, 1788584, 1127632
274, 200020, 82052, 201447, 64172, 32274, 1083, 1794135, 1130995
275, 200357, 82235, 201733, 64328, 32430, 1091, 1799418, 1134080
276, 200765, 82411, 202163, 64415, 32517, 1100, 1804724, 1137717
277, 201948, 82711, 203363, 64473, 32575, 1103, 1809766, 1141168
278, 202454, 82996, 203843, 64785, 32887, 1119, 1814141, 1144240
279, 203827, 83603, 205004, 65203, 33305, 1130, 1819373, 1147825
280, 204553, 83760, 206283, 65271, 33373, 1142, 1824588, 1150585
281, 223190, 83766, 225238, 65271, 33373, 1142, 1831720, 1150587
282, 243360, 83766, 245408, 65271, 33373, 1142, 1839420, 1150587
283, 269210, 83766, 271258, 65271, 33373, 1142, 1848830, 1150587
284, 294150, 83766, 296198, 65271, 33373, 1142, 1859220, 1150587
285, 321960, 83766, 324008, 65271, 33373, 1142, 1869374, 1150587
286, 349540, 83766, 351588, 65271, 33373, 1142, 1879912, 1150587
287, 376892, 83768, 378938, 65271, 33373, 1142, 1890014, 1150626
288, 377136, 83796, 379154, 65271, 33373, 1142, 1893510, 1151679
289, 377447, 83884, 379377, 65271, 33373, 1142, 1897426, 1153552
290, 378689, 84128, 380375, 65282, 33384, 1143, 1900826, 1154867
291, 379156, 84264, 380706, 65282, 33384, 1143, 1904899, 1156939
292, 379384, 84365, 380838, 65282, 33384, 1143, 1908553, 1158872
293, 379918, 84632, 381274, 65452, 33554, 1157, 1913265, 1162095
294, 380984, 84837, 382375, 65506, 33608, 1161, 1917769, 1164843
295, 381152, 84936, 382550, 65558, 33660, 1165, 1919778, 1166096
296, 381759, 85292, 383056, 65787, 33889, 1180, 1925069, 1169558
297, 382938, 85824, 384136, 66113, 34215, 1183, 1930073, 1173638
298, 383272, 85998, 384440, 66192, 34294, 1191, 1935240, 1177228
299, 384184, 86472, 385463, 66631, 34733, 1198, 1940441, 1180725
300, 384627, 86629, 385813, 66633, 34735, 1199, 1945316, 1183333
301, 385073, 86854, 386228, 66803, 34905, 1215, 1950413, 1187349
302, 386125, 87311, 387338, 67201, 35303, 1220, 1955511, 1190915
303, 386666, 87583, 387826, 67358, 35460, 1234, 1960867, 1195064
304, 387813, 88172, 388977, 67978, 36080, 1245, 1966019, 1198748
305, 388318, 88437, 389428, 68191, 36293, 1253, 1971094, 1202736
306, 388539, 88553, 389674, 68279, 36381, 1262, 1974270, 1204701
307, 389713, 89055, 390914, 68737, 36839, 1267, 1978318, 1206712
308, 389894, 89146, 391127, 68740, 36842, 1268, 1982124, 1208841
309, 390397, 89431, 391595, 69012, 37114, 1285, 1986077, 1211161
310, 390529, 89504, 391712, 69129, 37231, 1293, 1989040, 1212985
311, 391458, 89733, 392886, 69433, 37535, 1300, 1994014, 1215134
312, 391705, 89852, 393073, 69489, 37591, 1306, 1997749, 1217110
313, 391954, 89959, 393417, 69502, 37604, 1308, 2004023, 1219353
314, 392063, 90018, 393516, 69538, 37640, 1309, 2008693, 1221027
315, 392163, 90061, 393637, 69538, 37640, 1309, 2012720, 1222557
316, 393000, 90129, 394602, 69543, 37645, 1309, 2017130, 1224104
317, 393299, 90259, 394881, 69566, 37668, 1312, 2022793, 1226811
318, 393432, 90320, 395034, 69568, 37670, 1312, 2028260, 1229634
319, 394249, 90446, 395988, 69568, 37670, 1312, 2032259, 1232258
320, 394662, 90580, 396270, 69568, 37670, 1312, 2036789, 1235676
321, 395110, 90735, 396611, 69568, 37670, 1312, 2043084, 1239350
322, 396108, 91161, 397624, 69920, 38022, 1318, 2048276, 1243548
323, 396570, 91298, 397949, 69920, 38022, 1318, 2054010, 1247952
324, 396939, 91450, 398342, 69928, 38030, 1320, 2060770, 1252605
325, 397791, 91710, 399322, 69931, 38033, 1321, 2066052, 1256338
326, 398229, 91823, 399722, 69931, 38033, 1321, 2071558, 1259401
327, 398582, 91952, 400085, 69934, 38036, 1322, 2078539, 1263834
328, 399757, 92208, 401318, 69935, 38037, 1323, 2085784, 1268272
329, 400272, 92400, 401814, 69935, 38037, 1323, 2092451, 1272705
330, 400638, 92536, 402168, 69937, 38039, 1323, 2098004, 1276346
331, 401758, 92893, 403250, 70106, 38208, 1326, 2103877, 1279862
332, 402122, 93011, 403603, 70106, 38208, 1326, 2110439, 1284563
333, 402565, 93197, 404024, 70116, 38218, 1330, 2117591, 1289841
334, 403877, 93712, 405208, 70366, 38468, 1334, 2124049, 1294698
335, 404282, 93869, 405619, 70366, 38468, 1334, 2130042, 1299212
336, 405395, 94404, 406727, 70747, 38849, 1337, 2135787, 1302744
337, 405888, 94595, 407161, 70768, 38870, 1339, 2142381, 1306756
338, 406285, 94759, 407576, 70828, 38930, 1342, 2149102, 1311202
339, 407237, 95016, 408709, 70863, 38965, 1345, 2154102, 1314294
340, 407775, 95219, 409272, 70867, 38969, 1347, 2160395, 1318062
341, 408197, 95393, 409668, 70870, 38972, 1348, 2166883, 1323050
342, 409314, 95764, 410773, 71166, 39268, 1355, 2172632, 1326795
343, 409702, 95938, 411109, 71183, 39285, 1358, 2177913, 1329934
344, 410687, 96220, 412231, 71269, 39371, 1366, 2183275, 1333132
345, 411163, 96375, 412593, 71269, 39371, 1366, 2189491, 1336884
346, 411632, 96595, 413071, 71289, 39391, 1367, 2196633, 1341599
347, 412709, 96820, 414234, 71325, 39427, 1371, 2202309, 1345187
348, 413086, 96980, 414595, 71349, 39451, 1373, 2208601, 1349309
349, 413493, 97141, 414994, 71351, 39453, 1374, 2213821, 1352011
350, 414821, 97593, 416196, 71651, 39753, 1379, 2220048, 1355684
351, 415308, 97815, 416689, 71683, 39785, 1383, 2226834, 1359849
352, 415874, 98083, 417234, 71793, 39895, 1390, 2232839, 1363744
353, 417047, 98368, 418476, 71859, 39961, 1397, 2238856, 1367629
354, 417557, 98595, 419002, 71955, 40057, 1405, 2245511, 1371418
355, 417887, 98750, 419306, 71975, 40077, 1407, 2251981, 1375798
356, 419019, 99056, 420470, 72046, 40148, 1410, 2258231, 1380479
357, 419566, 99278, 420998, 72047, 40149, 1410, 2265071, 1384862
358, 420035, 99478, 421542, 72056, 40158, 1412, 2272536, 1389252
359, 421122, 99711, 422654, 72059, 40161, 1413, 2278813, 1392912
360, 421613, 99888, 423145, 72065, 40167, 1415, 2285202, 1397018
361, 422692, 100230, 424239, 72268, 40370, 1418, 2290007, 1399851
362, 423288, 100441, 424764, 72272, 40374, 1418, 2296820, 1403794
363, 424047, 100735, 425542, 72292, 40394, 1422, 2304115, 1408000
364, 425228, 100988, 426787, 72297, 40399, 1422, 2309011, 1410596
365, 425916, 101228, 427492, 72297, 40399, 1422, 2314304, 1413166
366, 426417, 101460, 427913, 72314, 40416, 1423, 2319587, 1416692
367, 427494, 101642, 429021, 72319, 40421, 1424, 2324259, 1419061
368, 427977, 101839, 429456, 72322, 40424, 1425, 2329821, 1422701
369, 428304, 101978, 429804, 72323, 40425, 1425, 2336052, 1427180
370, 429780, 102583, 431070, 72809, 40911, 1435, 2342551, 1431291
371, 430240, 102790, 431598, 72904, 41006, 1448, 2348260, 1434633
372, 431103, 102996, 432575, 72912, 41014, 1450, 2354130, 1438354
373, 431772, 103218, 433285, 72960, 41062, 1454, 2360786, 1442819
374, 432337, 103451, 433833, 73002, 41104, 1458, 2366268, 1446426
375, 433536, 103671, 435102, 73011, 41113, 1459, 2371292, 1448813
376, 434269, 103983, 435790, 73048, 41150, 1463, 2376176, 1451554
377, 434744, 104206, 436176, 73140, 41242, 1471, 2382407, 1455290
378, 436206, 104567, 437666, 73261, 41363, 1479, 2388503, 1457987
379, 436561, 104705, 438093, 73378, 41480, 1486, 2394079, 1460338
380, 437216, 104947, 438761, 73390, 41492, 1488, 2400675, 1464617
381, 438422, 105190, 439988, 73432, 41534, 1491, 2405595, 1468082
382, 439230, 105504, 440742, 73432, 41534, 1491, 2412019, 1472707
383, 440908, 106061, 442199, 73437, 41539, 1492, 2417851, 1477480
384, 441644, 106381, 442896, 73653, 41755, 1501, 2423210, 1481731
385, 442240, 106654, 443553, 73836, 41938, 1510, 2429682, 1485154
386, 443206, 106976, 444438, 74074, 42176, 1523, 2435577, 1489021
387, 443691, 107172, 444957, 74126, 42228, 1528, 2441404, 1492727
388, 445165, 107715, 446607, 74441, 42543, 1536, 2447637, 1496868
389, 446036, 108070, 447518, 74445, 42547, 1536, 2452716, 1500817
390, 448034, 108821, 449224, 74526, 42628, 1541, 2459244, 1506126
391, 448965, 109303, 450080, 74758, 42860, 1554, 2464335, 1510745
392, 450228, 109773, 451472, 75007, 43109, 1558, 2470124, 1513978
393, 450411, 109875, 451672, 75058, 43160, 1564, 2475427, 1516684
394, 450485, 109910, 451768, 75109, 43211, 1566, 2478176, 1517655
395, 450571, 109937, 451926, 75112, 43214, 1566, 2481238, 1518943
396, 451279, 110085, 452935, 75112, 43214, 1566, 2486465, 1521506
397, 451755, 110280, 453261, 75141, 43243, 1569, 2492294, 1524748
398, 452316, 110578, 453698, 75344, 43446, 1580, 2498355, 1528829
399, 453852, 111041, 455074, 75587, 43689, 1588, 2504455, 1533422
400, 454263, 111265, 455533, 75970, 44072, 1602, 2510255, 1537315
401, 454480, 111385, 455768, 76156, 44258, 1605, 2515910, 1540346
402, 455428, 111777, 456793, 76662, 44764, 1616, 2520725, 1543238
