index, total_training, useful_training, total_prediction, true_prediction, total_prefetch, useful_prefetch, cache_operate, cache_hit
59, 2678743, 320637, 2680155, 89284, 338, 8, 6482958, 2129492
60, 2687273, 321019, 2689321, 89367, 421, 9, 6498432, 2133013
61, 2690258, 321988, 2692268, 89612, 666, 16, 6510921, 2139946
62, 2698830, 322699, 2700263, 89741, 795, 20, 6525007, 2144308
63, 2706668, 323192, 2708713, 89891, 945, 21, 6540361, 2148630
64, 2709508, 324139, 2710771, 90201, 1255, 29, 6552045, 2155914
65, 2718947, 324732, 2720533, 90315, 1369, 33, 6567860, 2159985
66, 2725880, 325281, 2727922, 90471, 1525, 36, 6582530, 2164665
67, 2730373, 326544, 2731212, 90980, 2034, 41, 6594694, 2171553
68, 2739607, 327104, 2741202, 91171, 2225, 43, 6611852, 2176649
69, 2746452, 327700, 2748500, 91302, 2356, 47, 6626410, 2181196
70, 2750378, 328702, 2751577, 91611, 2665, 52, 6637529, 2187651
71, 2759749, 329333, 2761306, 91758, 2812, 55, 6653368, 2191746
72, 2767370, 330046, 2769405, 91935, 2989, 60, 6667052, 2195550
73, 2770473, 331064, 2771564, 92196, 3250, 64, 6677632, 2202022
74, 2780108, 331652, 2781657, 92407, 3461, 69, 6695275, 2207317
75, 2787453, 332240, 2789485, 92589, 3643, 72, 6708739, 2210900
76, 2791797, 333584, 2792571, 93200, 4254, 78, 6721661, 2218974
77, 2801126, 334262, 2802609, 93528, 4582, 86, 6738691, 2223995
78, 2808320, 334779, 2810365, 93659, 4713, 88, 6752096, 2227456
79, 2811676, 335762, 2812804, 93937, 4991, 95, 6763496, 2234203
80, 2821078, 336323, 2822743, 94023, 5077, 97, 6779231, 2238017
81, 2828212, 337049, 2830248, 94209, 5263, 102, 6792986, 2242136
82, 2832011, 338085, 2833078, 94493, 5547, 107, 6804059, 2248958
83, 2841288, 338569, 2842975, 94638, 5692, 114, 6820309, 2252818
84, 2848360, 339234, 2850389, 94770, 5824, 117, 6833798, 2256913
85, 2852101, 340253, 2853170, 94976, 6030, 121, 6844377, 2263354
86, 2861471, 340779, 2863185, 95172, 6226, 126, 6860631, 2266999
87, 2867748, 341806, 2869735, 95499, 6553, 130, 6873503, 2271812
88, 2872315, 342680, 2873520, 95697, 6751, 133, 6884809, 2277982
89, 2881753, 343174, 2883522, 95851, 6905, 138, 6900894, 2281693
90, 2887530, 344071, 2889578, 96223, 7277, 140, 6913385, 2286760
91, 2892705, 344938, 2893921, 96421, 7475, 144, 6925176, 2292711
92, 2902058, 345326, 2903885, 96553, 7607, 149, 6941154, 2296102
93, 2906202, 346114, 2908250, 96806, 7860, 152, 6953599, 2301875
94, 2913164, 347035, 2914342, 97183, 8237, 156, 6967114, 2307905
95, 2922420, 347481, 2924332, 97318, 8372, 161, 6984233, 2311969
96, 2926137, 348412, 2928146, 97537, 8591, 166, 6994893, 2317251
97, 2933189, 349155, 2934584, 97756, 8810, 169, 7008342, 2322748
98, 2942482, 349547, 2944438, 97814, 8868, 173, 7023463, 2325457
99, 2945905, 350414, 2947948, 98053, 9107, 177, 7034709, 2331448
100, 2953218, 351104, 2954645, 98254, 9308, 182, 7048006, 2336550
101, 2962477, 351436, 2964512, 98333, 9387, 184, 7063260, 2339384
102, 2966014, 352455, 2968030, 98637, 9691, 191, 7074947, 2345781
103, 2973351, 353156, 2974760, 98811, 9865, 194, 7088363, 2350809
104, 2982620, 353592, 2984605, 98903, 9957, 196, 7103375, 2353800
105, 2986063, 354489, 2988083, 99123, 10177, 202, 7114648, 2359625
106, 2993308, 355120, 2994767, 99246, 10300, 205, 7127886, 2364557
107, 3002694, 355615, 3004662, 99361, 10415, 208, 7143787, 2368171
108, 3006926, 356542, 3008929, 99567, 10621, 213, 7155271, 2373665
109, 3014163, 357552, 3015260, 99894, 10948, 218, 7168770, 2379530
110, 3023406, 358098, 3025222, 100080, 11134, 221, 7185293, 2383752
111, 3026824, 358964, 3028824, 100188, 11242, 224, 7196322, 2388805
112, 3034233, 359832, 3035495, 100512, 11566, 229, 7210082, 2394579
113, 3043371, 360248, 3045354, 100589, 11643, 230, 7226445, 2398167
114, 3044442, 361116, 3045612, 100847, 11901, 237, 7235264, 2403801
115, 3049576, 361138, 3051624, 100893, 11947, 238, 7247193, 2405212
116, 3054422, 361907, 3055738, 101112, 12166, 242, 7258960, 2411370
117, 3063913, 362337, 3065790, 101282, 12336, 246, 7275676, 2415131
118, 3066564, 363196, 3068570, 101527, 12581, 249, 7286808, 2421478
119, 3074680, 363760, 3076203, 101731, 12785, 252, 7300614, 2426045
120, 3080599, 364437, 3082645, 101987, 13041, 256, 7313605, 2430308
121, 3085145, 365231, 3086443, 102125, 13179, 262, 7324833, 2436273
122, 3094509, 365687, 3096395, 102258, 13312, 267, 7341648, 2440175
123, 3097486, 366603, 3099493, 102469, 13523, 270, 7352826, 2446172
124, 3105279, 367252, 3106734, 102669, 13723, 275, 7367065, 2451422
125, 3113037, 367697, 3115082, 102746, 13800, 276, 7381503, 2455024
126, 3115953, 368626, 3117123, 103009, 14063, 281, 7391703, 2461723
127, 3125770, 369240, 3127297, 103259, 14313, 287, 7409303, 2466533
128, 3131350, 369938, 3133383, 103510, 14564, 290, 7422757, 2471572
129, 3136469, 370804, 3137745, 103810, 14864, 295, 7435101, 2478142
130, 3145753, 371134, 3147703, 103869, 14923, 297, 7451654, 2481744
131, 3148410, 372009, 3150451, 104145, 15199, 302, 7462859, 2488047
132, 3156579, 372724, 3158023, 104331, 15385, 307, 7477193, 2493050
133, 3164384, 373262, 3166428, 104524, 15578, 308, 7491820, 2496879
134, 3167368, 374246, 3168471, 104839, 15893, 313, 7501945, 2503606
135, 3176774, 374653, 3178514, 104973, 16027, 316, 7519230, 2508160
136, 3181546, 375408, 3183560, 105102, 16156, 319, 7531997, 2513287
137, 3187394, 376202, 3188691, 105304, 16358, 324, 7544245, 2518829
138, 3196733, 376648, 3198684, 105399, 16453, 326, 7561076, 2522610
139, 3199350, 377681, 3201374, 105768, 16822, 330, 7572501, 2529423
140, 3207678, 378315, 3209149, 105993, 17047, 333, 7587057, 2534484
141, 3214847, 378883, 3216874, 106089, 17143, 335, 7601079, 2538396
142, 3218385, 379899, 3219448, 106347, 17401, 341, 7611419, 2544856
143, 3227855, 380472, 3229529, 106596, 17650, 348, 7628657, 2549195
144, 3232921, 381166, 3234958, 106744, 17798, 351, 7641555, 2554250
145, 3238326, 381916, 3239675, 106933, 17987, 359, 7653951, 2560370
146, 3248582, 382824, 3250065, 107132, 18186, 363, 7671888, 2565214
147, 3251634, 383599, 3253653, 107403, 18457, 371, 7683300, 2571024
148, 3259277, 384386, 3260573, 107699, 18753, 379, 7697105, 2576395
149, 3267138, 384809, 3269182, 107784, 18838, 380, 7712062, 2580107
150, 3270079, 385903, 3271153, 108124, 19178, 386, 7724206, 2588007
151, 3279249, 386399, 3280899, 108202, 19256, 390, 7739770, 2591840
152, 3285168, 387097, 3287207, 108383, 19437, 393, 7753238, 2596566
153, 3289879, 387926, 3291139, 108593, 19647, 397, 7764756, 2602787
154, 3299822, 388631, 3301450, 108972, 20026, 402, 7782411, 2607565
155, 3303103, 389398, 3305140, 109174, 20228, 405, 7793866, 2613099
156, 3310472, 390109, 3311843, 109363, 20417, 410, 7807344, 2618390
157, 3318667, 390534, 3320709, 109447, 20501, 411, 7822088, 2621729
158, 3321974, 391681, 3323342, 109947, 21001, 420, 7833952, 2628918
159, 3330888, 392240, 3332446, 110083, 21137, 425, 7849397, 2633459
160, 3337032, 392867, 3339073, 110308, 21362, 428, 7862860, 2637986
161, 3341365, 393635, 3342663, 110440, 21494, 435, 7874054, 2644107
162, 3351048, 394144, 3352803, 110651, 21705, 440, 7891364, 2648504
163, 3354008, 394970, 3356035, 110809, 21863, 443, 7902627, 2654175
164, 3361535, 395557, 3363027, 110977, 22031, 448, 7916534, 2659405
165, 3368908, 396088, 3370955, 111122, 22176, 449, 7931239, 2663412
166, 3372995, 397410, 3373818, 111740, 22794, 457, 7942753, 2670932
167, 3382398, 397979, 3383974, 111877, 22931, 462, 7960184, 2675546
168, 3387588, 398706, 3389577, 112031, 23085, 465, 7973432, 2680903
169, 3393120, 399572, 3394364, 112369, 23423, 469, 7985765, 2687095
170, 3402615, 399980, 3404432, 112570, 23624, 476, 8003649, 2691741
171, 3405508, 400987, 3407497, 112926, 23980, 479, 8015235, 2698022
172, 3413595, 401686, 3414982, 113160, 24214, 483, 8029477, 2703262
173, 3421529, 402134, 3423565, 113276, 24330, 486, 8044476, 2706981
174, 3424260, 403185, 3425309, 113648, 24702, 490, 8055226, 2713847
175, 3434050, 403810, 3435618, 113966, 25020, 494, 8072242, 2718762
176, 3439576, 404489, 3441600, 114106, 25160, 498, 8085152, 2723234
177, 3445424, 405710, 3446349, 114738, 25792, 504, 8098422, 2730745
178, 3455169, 406482, 3456661, 115000, 26054, 508, 8116750, 2735819
179, 3458154, 407139, 3460159, 115182, 26236, 512, 8127574, 2741000
180, 3465819, 407924, 3467154, 115553, 26607, 521, 8141802, 2746938
181, 3473822, 408365, 3475863, 115628, 26682, 522, 8156449, 2750265
182, 3476649, 409434, 3477892, 115929, 26983, 529, 8168137, 2757668
183, 3485858, 409970, 3487485, 116034, 27088, 532, 8183525, 2761487
184, 3491703, 410585, 3493738, 116168, 27222, 537, 8197087, 2766363
185, 3496635, 411490, 3497867, 116450, 27504, 542, 8209144, 2772823
186, 3505986, 411921, 3507839, 116597, 27651, 544, 8226049, 2776676
187, 3509040, 412811, 3511038, 116839, 27893, 549, 8237653, 2782740
188, 3516963, 413547, 3518321, 117133, 28187, 551, 8251522, 2787724
189, 3524606, 413914, 3526650, 117226, 28280, 555, 8267017, 2792059
190, 3527357, 414857, 3528493, 117412, 28466, 560, 8277324, 2798450
191, 3537155, 415576, 3538654, 117676, 28730, 564, 8294620, 2803415
192, 3542560, 416214, 3544587, 117880, 28934, 565, 8307839, 2808273
193, 3547699, 417116, 3548896, 118138, 29192, 570, 8319780, 2814561
194, 3557020, 417457, 3558920, 118265, 29319, 574, 8337156, 2818582
195, 3559797, 418406, 3561790, 118570, 29624, 576, 8348388, 2824811
196, 3568684, 419390, 3569851, 119115, 30169, 584, 8363923, 2831037
197, 3576165, 419765, 3578212, 119237, 30291, 586, 8378740, 2834867
198, 3579189, 420829, 3580227, 119507, 30561, 591, 8389854, 2841812
199, 3588583, 421337, 3590245, 119683, 30737, 596, 8406466, 2846172
200, 3594023, 421979, 3596070, 119840, 30894, 598, 8420373, 2851727
201, 3599408, 422903, 3600594, 120109, 31163, 606, 8432873, 2858407
202, 3608869, 423368, 3610692, 120298, 31352, 612, 8450268, 2862679
203, 3611977, 424291, 3613971, 120523, 31577, 615, 8462056, 2868817
204, 3619516, 424980, 3620952, 120739, 31793, 619, 8476060, 2874120
205, 3627752, 425463, 3629797, 120815, 31869, 621, 8491228, 2877677
206, 3630371, 426542, 3631468, 121225, 32279, 630, 8502661, 2885381
207, 3639679, 427128, 3641309, 121319, 32373, 634, 8518365, 2889216
208, 3645507, 427838, 3647545, 121495, 32549, 636, 8532403, 2894541
209, 3651376, 429146, 3652237, 122175, 33229, 644, 8545284, 2901872
210, 3660513, 429628, 3662300, 122364, 33418, 647, 8563018, 2906501
211, 3664305, 430390, 3666344, 122496, 33550, 652, 8574744, 2911848
212, 3671299, 431196, 3672616, 122799, 33853, 658, 8588036, 2917316
213, 3680087, 431524, 3682135, 122872, 33926, 660, 8603745, 2920638
214, 3682997, 432742, 3684477, 123324, 34378, 666, 8616251, 2928678
215, 3691619, 433305, 3693199, 123456, 34510, 669, 8631233, 2933169
216, 3698216, 433888, 3700263, 123680, 34734, 676, 8645116, 2937684
217, 3702608, 434901, 3703687, 123956, 35010, 685, 8656657, 2944523
218, 3712145, 435410, 3713884, 124151, 35205, 690, 8673868, 2948550
219, 3716125, 436445, 3718127, 124465, 35519, 692, 8686777, 2955071
220, 3723027, 437212, 3724371, 124733, 35787, 698, 8700720, 2961298
221, 3731594, 437653, 3733638, 124805, 35859, 699, 8716154, 2964668
222, 3734077, 438647, 3735577, 125054, 36108, 705, 8727540, 2971693
223, 3742861, 439175, 3744432, 125124, 36178, 708, 8742529, 2975841
224, 3749205, 439784, 3751250, 125309, 36363, 714, 8756426, 2980468
225, 3753623, 440693, 3754806, 125608, 36662, 720, 8767837, 2986990
226, 3763177, 441282, 3764898, 125833, 36887, 726, 8784970, 2991075
227, 3767514, 442191, 3769515, 126122, 37176, 728, 8797584, 2996961
228, 3773836, 442919, 3775221, 126281, 37335, 734, 8810294, 3002364
229, 3783098, 443419, 3785075, 126349, 37403, 735, 8826532, 3005800
230, 3785730, 444411, 3787747, 126578, 37632, 741, 8838255, 3012403
231, 3793880, 445076, 3795317, 126746, 37800, 745, 8852836, 3017667
232, 3801532, 445475, 3803580, 126832, 37886, 747, 8867276, 3021219
233, 3804485, 446516, 3805529, 127108, 38162, 752, 8877527, 3027886
234, 3813924, 447047, 3815558, 127347, 38401, 755, 8894700, 3032409
235, 3819180, 447773, 3821216, 127507, 38561, 759, 8907562, 3037129
236, 3824634, 448628, 3825876, 127708, 38762, 765, 8919671, 3043205
237, 3834110, 449108, 3835973, 127856, 38910, 770, 8937051, 3047483
238, 3836752, 450013, 3838784, 128095, 39149, 771, 8948196, 3053696
239, 3844868, 450751, 3846289, 128299, 39353, 776, 8962496, 3058768
240, 3852221, 451237, 3854253, 128410, 39464, 778, 8977025, 3062689
241, 3855469, 452216, 3856580, 128659, 39713, 783, 8987421, 3069353
242, 3865018, 452746, 3866641, 128888, 39942, 786, 9004661, 3073589
243, 3869433, 453359, 3871465, 129012, 40066, 791, 9017364, 3078965
244, 3875598, 454149, 3876891, 129222, 40276, 794, 9029692, 3084356
245, 3884515, 454495, 3886563, 129300, 40354, 796, 9045797, 3087935
246, 3886301, 455478, 3887598, 129584, 40638, 803, 9057017, 3095772
247, 3896266, 456337, 3897588, 129944, 40998, 810, 9073627, 3100945
248, 3902029, 456873, 3904054, 130050, 41104, 814, 9087193, 3105421
249, 3906999, 457980, 3908070, 130486, 41540, 822, 9099465, 3112548
250, 3916535, 458562, 3918258, 130773, 41827, 827, 9117451, 3117332
251, 3919349, 459369, 3921385, 130993, 42047, 832, 9128776, 3123218
252, 3927286, 460074, 3928656, 131247, 42301, 838, 9142946, 3128602
253, 3935262, 460529, 3937304, 131369, 42423, 840, 9158319, 3132554
254, 3938275, 461711, 3939179, 131812, 42866, 845, 9168736, 3139655
255, 3947670, 462228, 3949265, 131986, 43040, 852, 9185526, 3143646
256, 3952447, 462873, 3954495, 132168, 43222, 855, 9199053, 3149478
257, 3958316, 463666, 3959625, 132418, 43472, 862, 9211563, 3155475
258, 3967617, 463987, 3969575, 132493, 43547, 864, 9227727, 3158709
259, 3969810, 465004, 3971572, 132787, 43841, 869, 9239131, 3165797
260, 3978614, 465696, 3980018, 133030, 44084, 872, 9253906, 3170469
261, 3985426, 466320, 3987442, 133140, 44194, 875, 9268041, 3174694
262, 3989670, 467473, 3990606, 133633, 44687, 881, 9279721, 3182146
263, 3990317, 467540, 3991611, 133707, 44761, 882, 9288632, 3183326
264, 3999201, 468031, 4000792, 133884, 44938, 886, 9304459, 3188099
265, 4004865, 468737, 4006900, 134023, 45077, 889, 9317731, 3192533
266, 4009729, 469607, 4010988, 134347, 45401, 894, 9329953, 3199417
267, 4018319, 470025, 4020367, 134468, 45522, 896, 9345758, 3202823
268, 4020314, 471035, 4021393, 134820, 45874, 904, 9355439, 3210069
269, 4029704, 471500, 4031444, 135088, 46142, 910, 9373309, 3214855
270, 4032493, 472302, 4034489, 135266, 46320, 913, 9384617, 3220857
271, 4040781, 473174, 4042040, 135661, 46715, 917, 9399240, 3226569
272, 4048030, 473743, 4050067, 135790, 46844, 921, 9414113, 3230603
273, 4051155, 474731, 4052277, 136080, 47134, 926, 9424611, 3237637
274, 4060703, 475308, 4062408, 136393, 47447, 932, 9443226, 3242748
275, 4063382, 476342, 4065370, 136889, 47943, 934, 9455555, 3249974
276, 4071559, 477010, 4073018, 137156, 48210, 941, 9470312, 3255313
277, 4078916, 477540, 4080964, 137284, 48338, 943, 9486183, 3260097
278, 4082093, 478507, 4083223, 137601, 48655, 948, 9497088, 3267393
279, 4091963, 479194, 4093625, 137888, 48942, 950, 9515514, 3272461
280, 4094478, 479994, 4096454, 138001, 49055, 953, 9526431, 3278206
281, 4103557, 481167, 4104531, 138768, 49822, 962, 9542570, 3285182
282, 4110511, 481609, 4112535, 138840, 49894, 963, 9557662, 3289337
283, 4113920, 482679, 4114947, 139259, 50313, 967, 9568473, 3296555
284, 4123348, 483226, 4125065, 139528, 50582, 972, 9586382, 3301286
285, 4125655, 484075, 4127650, 139661, 50715, 973, 9597510, 3307428
286, 4134211, 484825, 4135577, 140098, 51152, 981, 9612561, 3313027
287, 4141404, 485528, 4143448, 140202, 51256, 983, 9627548, 3317320
288, 4144638, 486445, 4145823, 140533, 51587, 987, 9638552, 3324678
289, 4154232, 487009, 4155970, 140813, 51867, 995, 9656330, 3329176
290, 4156216, 487974, 4157821, 141143, 52197, 998, 9667646, 3336482
291, 4165125, 488611, 4166621, 141345, 52399, 1004, 9683351, 3341757
292, 4171327, 489332, 4173371, 141457, 52511, 1006, 9697572, 3346626
293, 4175925, 490264, 4177093, 141913, 52967, 1014, 9709281, 3353380
294, 4185415, 490906, 4187192, 142163, 53217, 1018, 9726885, 3357813
295, 4186871, 491790, 4188115, 142425, 53479, 1020, 9736972, 3364891
296, 4195982, 492319, 4197618, 142691, 53745, 1024, 9752944, 3369373
297, 4201563, 493110, 4203606, 142875, 53929, 1028, 9767260, 3374868
298, 4206875, 494036, 4208066, 143243, 54297, 1034, 9779555, 3381461
299, 4216140, 494604, 4218041, 143413, 54467, 1039, 9796829, 3385555
300, 4217705, 495524, 4218940, 143840, 54894, 1045, 9807626, 3393313
301, 4227605, 496367, 4228927, 144332, 55386, 1053, 9825169, 3399276
302, 4232200, 496919, 4234248, 144414, 55468, 1054, 9837756, 3403931
303, 4238106, 497799, 4239361, 144854, 55908, 1058, 9850785, 3410529
304, 4244563, 498093, 4246610, 144939, 55993, 1060, 9865035, 3413616
305, 4248634, 499040, 4249778, 145359, 56413, 1066, 9876309, 3420503
306, 4258308, 499672, 4259963, 145700, 56754, 1072, 9895040, 3425898
307, 4260680, 500411, 4262683, 145833, 56887, 1075, 9906209, 3431891
308, 4268879, 501064, 4270299, 146114, 57168, 1079, 9921362, 3437670
309, 4276436, 501698, 4278450, 146223, 57277, 1084, 9936772, 3442030
310, 4279542, 502667, 4280640, 146498, 57552, 1088, 9947446, 3449250
311, 4289035, 503162, 4290768, 146706, 57760, 1094, 9965812, 3454323
312, 4292274, 503950, 4294290, 146808, 57862, 1096, 9977075, 3459805
313, 4299686, 504633, 4301075, 147029, 58083, 1101, 9991504, 3465652
314, 4308481, 505117, 4310529, 147146, 58200, 1102, 10007418, 3469308
315, 4310521, 506220, 4311526, 147518, 58572, 1110, 10018158, 3477023
316, 4319946, 506629, 4321667, 147759, 58813, 1116, 10034503, 3481050
317, 4325617, 507458, 4327657, 147994, 59048, 1117, 10048405, 3486437
318, 4330582, 508213, 4331925, 148285, 59339, 1122, 10060671, 3492824
319, 4340239, 508765, 4342069, 148504, 59558, 1127, 10078512, 3497397
320, 4342371, 509718, 4344065, 148888, 59942, 1132, 10089206, 3504155
321, 4351354, 510398, 4352774, 149207, 60261, 1136, 10105059, 3509573
322, 4357936, 511023, 4359951, 149351, 60405, 1140, 10119328, 3513917
323, 4362258, 512110, 4363276, 149716, 60770, 1147, 10130843, 3520930
324, 4372020, 512809, 4373566, 150098, 61152, 1154, 10149760, 3526597
325, 4375089, 513474, 4377114, 150229, 61283, 1160, 10160795, 3531701
326, 4382659, 514300, 4383950, 150534, 61588, 1164, 10174837, 3537360
327, 4391226, 514727, 4393274, 150629, 61683, 1165, 10190792, 3541070
328, 4393491, 515881, 4394443, 151050, 62104, 1171, 10202489, 3549474
329, 4403414, 516593, 4404886, 151396, 62450, 1177, 10220106, 3554787
330, 4408539, 517245, 4410565, 151496, 62550, 1180, 10232950, 3559262
331, 4414341, 518245, 4415452, 151850, 62904, 1185, 10245871, 3566044
332, 4423814, 518861, 4425602, 152125, 63179, 1193, 10263806, 3570634
333, 4425877, 519739, 4427545, 152448, 63502, 1200, 10274570, 3577365
334, 4434667, 520313, 4436187, 152738, 63792, 1205, 10290455, 3583011
335, 4441398, 521000, 4443441, 152880, 63934, 1207, 10304358, 3587031
336, 4445336, 521873, 4446541, 153142, 64196, 1212, 10315722, 3593914
337, 4455147, 522460, 4456830, 153390, 64444, 1216, 10333957, 3599010
338, 4457862, 523303, 4459867, 153551, 64605, 1220, 10344770, 3604598
339, 4465769, 523983, 4467202, 153791, 64845, 1224, 10358804, 3609439
340, 4473424, 524485, 4475464, 153884, 64938, 1226, 10374075, 3613870
341, 4476492, 525451, 4477595, 154218, 65272, 1231, 10384501, 3620850
342, 4485891, 525882, 4487672, 154469, 65523, 1237, 10402254, 3625392
343, 4489155, 526748, 4491159, 154635, 65689, 1240, 10414076, 3631549
344, 4496701, 527491, 4498073, 155054, 66108, 1247, 10428803, 3637698
345, 4505371, 527975, 4507392, 155148, 66202, 1249, 10444531, 3641261
346, 4507445, 529066, 4508428, 155529, 66583, 1256, 10454983, 3648487
347, 4517083, 529676, 4518670, 155896, 66950, 1266, 10472914, 3654240
348, 4522725, 530403, 4524731, 156046, 67100, 1269, 10486379, 3659089
349, 4527661, 531153, 4529002, 156367, 67421, 1275, 10499146, 3666003
350, 4537529, 531851, 4539229, 156606, 67660, 1279, 10517082, 3670645
351, 4539940, 532695, 4541941, 156902, 67956, 1285, 10527979, 3676786
352, 4548261, 533347, 4549694, 157196, 68250, 1289, 10542555, 3681774
353, 4555936, 533906, 4557984, 157325, 68379, 1291, 10558220, 3686399
354, 4559115, 534998, 4560139, 157795, 68849, 1297, 10568950, 3693845
355, 4568481, 535432, 4570268, 157977, 69031, 1302, 10586996, 3698574
356, 4572574, 536316, 4574600, 158164, 69218, 1302, 10599225, 3704222
357, 4579342, 537085, 4580660, 158388, 69442, 1307, 10612893, 3710217
358, 4588589, 537528, 4590632, 158460, 69514, 1309, 10629131, 3713582
359, 4590834, 538689, 4592195, 158809, 69863, 1315, 10640694, 3721320
360, 4599992, 539361, 4601478, 159051, 70105, 1318, 10657054, 3726557
361, 4606225, 539970, 4608241, 159132, 70186, 1321, 10670962, 3730957
362, 4610783, 540958, 4611896, 159632, 70686, 1327, 10682953, 3738052
363, 4620314, 541505, 4622081, 159876, 70930, 1332, 10701031, 3742906
364, 4622528, 542358, 4624527, 160131, 71185, 1334, 10711847, 3749056
365, 4630892, 542948, 4632401, 160454, 71508, 1339, 10726993, 3754434
366, 4638569, 543571, 4640609, 160644, 71698, 1341, 10742387, 3758857
367, 4641911, 544661, 4642909, 161087, 72141, 1347, 10753092, 3766046
368, 4651448, 545282, 4653132, 161425, 72479, 1353, 10771516, 3771189
369, 4655905, 546039, 4657936, 161601, 72655, 1356, 10783985, 3776497
370, 4662221, 546841, 4663508, 161828, 72882, 1359, 10797374, 3782700
371, 4671520, 547378, 4673463, 161945, 72999, 1363, 10814587, 3786785
372, 4674096, 548537, 4675982, 162534, 73588, 1368, 10826368, 3794100
373, 4682663, 549083, 4684214, 162734, 73788, 1373, 10841598, 3799186
