index, total_training, useful_training, total_prediction, true_prediction, total_prefetch, useful_prefetch, cache_operate, cache_hit
180, 10358556, 3121450, 10359647, 755641, 755414, 12198, 4230858, 1135226
181, 10386300, 3132368, 10387631, 759996, 759769, 12273, 4245709, 1139193
182, 10412016, 3142506, 10413171, 764706, 764479, 12352, 4260399, 1142917
183, 10436227, 3153251, 10437196, 772612, 772385, 12475, 4275091, 1146859
184, 10461251, 3164384, 10462193, 781460, 781233, 12600, 4289671, 1150937
185, 10486654, 3175295, 10487972, 788417, 788190, 12705, 4304604, 1154928
186, 10513355, 3184951, 10514529, 792100, 791873, 12770, 4319328, 1158476
187, 10537903, 3195699, 10539013, 799954, 799727, 12902, 4333940, 1162427
188, 10562117, 3206728, 10563393, 808569, 808342, 13038, 4348476, 1166425
189, 10586302, 3214899, 10587272, 811616, 811389, 13093, 4362872, 1169423
190, 10611197, 3226308, 10612193, 820709, 820482, 13237, 4377895, 1173627
191, 10637397, 3236847, 10638624, 826974, 826747, 13333, 4392770, 1177492
192, 10661020, 3246366, 10662342, 834268, 834041, 13443, 4407436, 1180987
193, 10685536, 3256267, 10686550, 841213, 840986, 13551, 4422411, 1184612
194, 10710848, 3268422, 10712595, 852466, 852239, 13701, 4437406, 1189079
195, 10735608, 3279432, 10737080, 860093, 859866, 13812, 4451890, 1193113
196, 10761177, 3289852, 10762215, 867197, 866970, 13915, 4466946, 1196912
197, 10786171, 3300053, 10787212, 872930, 872703, 14032, 4481743, 1200657
198, 10810878, 3312135, 10811924, 884781, 884554, 14189, 4496458, 1205085
199, 10836783, 3321652, 10838109, 887880, 887653, 14252, 4510762, 1208570
200, 10862991, 3333197, 10864094, 894748, 894521, 14367, 4525788, 1212835
201, 10885485, 3343139, 10886568, 902718, 902491, 14495, 4539561, 1216465
202, 10910942, 3354081, 10911546, 910296, 910069, 14616, 4554279, 1220458
203, 10934779, 3365084, 10935917, 919616, 919389, 14751, 4568931, 1224520
204, 10961030, 3375459, 10962368, 924959, 924732, 14835, 4584003, 1228306
205, 10987040, 3386448, 10988363, 930694, 930467, 14924, 4598754, 1232345
206, 11010517, 3396622, 11011705, 940698, 940471, 15081, 4613348, 1236091
207, 11036671, 3407331, 11037409, 946513, 946286, 15191, 4628407, 1240019
208, 11060813, 3417136, 11062151, 952741, 952514, 15298, 4642987, 1243617
209, 11087561, 3426831, 11088642, 957689, 957462, 15368, 4657899, 1247168
210, 11112151, 3436651, 11113456, 963856, 963629, 15460, 4672679, 1250795
211, 11136612, 3447341, 11138054, 972771, 972544, 15593, 4687383, 1254698
212, 11162829, 3458508, 11164092, 980626, 980399, 15712, 4702179, 1258795
213, 11186878, 3468309, 11188200, 989289, 989062, 15839, 4716631, 1262392
214, 11212970, 3478410, 11213775, 993117, 992890, 15903, 4731370, 1266070
215, 11237609, 3487684, 11239183, 999790, 999563, 16017, 4746266, 1269460
216, 11262584, 3499086, 11263591, 1008455, 1008228, 16168, 4761206, 1273664
217, 11288642, 3510061, 11289941, 1015601, 1015374, 16278, 4775501, 1277639
218, 11314606, 3520921, 11315901, 1022173, 1021946, 16379, 4790499, 1281617
219, 11340464, 3533128, 11341184, 1031410, 1031183, 16533, 4805203, 1286107
220, 11364113, 3542528, 11365347, 1037355, 1037128, 16630, 4819973, 1289557
221, 11388028, 3552997, 11389046, 1046401, 1046174, 16772, 4834669, 1293420
222, 11412700, 3562323, 11414461, 1050825, 1050598, 16840, 4848706, 1296846
223, 11438808, 3573820, 11439921, 1059366, 1059139, 16975, 4863744, 1301068
224, 11464441, 3585467, 11465493, 1068001, 1067774, 17115, 4878645, 1305299
225, 11490390, 3596671, 11491108, 1074524, 1074297, 17222, 4893048, 1309395
226, 11515558, 3606146, 11516861, 1079457, 1079230, 17307, 4907839, 1312877
227, 11542753, 3617853, 11544076, 1087076, 1086849, 17422, 4922858, 1317152
228, 11568393, 3629698, 11569293, 1097245, 1097018, 17556, 4937891, 1321489
229, 11593380, 3641452, 11594205, 1106696, 1106469, 17690, 4952882, 1325791
230, 11619308, 3652899, 11620590, 1116208, 1115981, 17819, 4967714, 1329992
231, 11643594, 3663088, 11645048, 1122796, 1122569, 17918, 4981939, 1333738
232, 11669279, 3673133, 11670150, 1127992, 1127765, 18008, 4996561, 1337427
233, 11694549, 3683575, 11695778, 1134172, 1133945, 18104, 5011598, 1341251
234, 11719491, 3695505, 11720363, 1143910, 1143683, 18247, 5026187, 1345631
235, 11744297, 3705911, 11745834, 1152321, 1152094, 18377, 5040858, 1349433
236, 11769506, 3716727, 11770966, 1159317, 1159090, 18483, 5055390, 1353406
237, 11794604, 3727343, 11795836, 1165940, 1165713, 18591, 5070410, 1357265
238, 11819568, 3737484, 11820667, 1172085, 1171858, 18696, 5084972, 1360967
239, 11844936, 3748120, 11846001, 1178400, 1178173, 18813, 5099843, 1364884
240, 11870791, 3758687, 11871918, 1185162, 1184935, 18926, 5114506, 1368747
241, 11896311, 3769776, 11897445, 1192669, 1192442, 19032, 5129624, 1372811
242, 11920417, 3780386, 11921628, 1201536, 1201309, 19162, 5144486, 1376704
243, 11945997, 3791273, 11946794, 1209847, 1209620, 19294, 5159400, 1380732
244, 11971074, 3802746, 11972161, 1219675, 1219448, 19426, 5174154, 1384941
245, 11996440, 3812129, 11997626, 1223054, 1222827, 19491, 5188294, 1388369
246, 12021077, 3823373, 12022185, 1232355, 1232128, 19624, 5202840, 1392511
247, 12045671, 3833701, 12047032, 1241097, 1240870, 19773, 5217967, 1396288
248, 12072785, 3844584, 12074080, 1246297, 1246070, 19865, 5233082, 1400255
249, 12097711, 3854654, 12099302, 1251586, 1251359, 19956, 5248084, 1403955
250, 12124873, 3865212, 12125712, 1257111, 1256884, 20045, 5263319, 1407812
251, 12150727, 3876508, 12151739, 1265392, 1265165, 20173, 5277991, 1411943
252, 12174695, 3887405, 12175918, 1275066, 1274839, 20336, 5292620, 1415951
253, 12201565, 3897046, 12202686, 1278246, 1278019, 20381, 5307535, 1419453
254, 12226334, 3908397, 12227541, 1286516, 1286289, 20512, 5322293, 1423620
255, 12249785, 3917869, 12251239, 1292628, 1292401, 20616, 5337288, 1427094
256, 12275652, 3928990, 12276556, 1301884, 1301657, 20761, 5352316, 1431176
257, 12300733, 3940055, 12302027, 1311174, 1310947, 20885, 5367132, 1435222
258, 12327453, 3951617, 12328610, 1317669, 1317442, 20990, 5381785, 1439445
259, 12353619, 3962291, 12354726, 1322958, 1322731, 21086, 5396613, 1443349
260, 12377649, 3972422, 12379010, 1330393, 1330166, 21213, 5411321, 1447050
261, 12403962, 3982855, 12405369, 1336677, 1336450, 21309, 5425955, 1450888
262, 12427870, 3993151, 12429106, 1343909, 1343682, 21423, 5440585, 1454651
263, 12454157, 4004359, 12454952, 1350774, 1350547, 21532, 5455536, 1458760
264, 12480200, 4014704, 12481383, 1355904, 1355677, 21624, 5470397, 1462540
265, 12504837, 4025622, 12505985, 1364857, 1364630, 21765, 5485357, 1466541
266, 12531409, 4035773, 12532947, 1368854, 1368627, 21826, 5500427, 1470225
267, 12555654, 4044926, 12557010, 1373670, 1373443, 21903, 5514496, 1473560
268, 12581063, 4056376, 12581750, 1382625, 1382398, 22039, 5529363, 1477793
269, 12606420, 4066850, 12607623, 1388852, 1388625, 22142, 5544434, 1481624
270, 12631401, 4077566, 12632806, 1397041, 1396814, 22262, 5559347, 1485562
271, 12658688, 4088386, 12659920, 1403424, 1403197, 22365, 5574168, 1489525
272, 12684658, 4100572, 12685866, 1413315, 1413088, 22509, 5589056, 1494007
273, 12707852, 4111142, 12708805, 1421568, 1421341, 22634, 5603444, 1497892
274, 12734251, 4122203, 12735567, 1428499, 1428272, 22744, 5618569, 1501958
275, 12758932, 4132903, 12760052, 1435880, 1435653, 22864, 5633063, 1505902
276, 12785805, 4144216, 12786845, 1441044, 1440817, 22943, 5647761, 1510023
277, 12810001, 4154880, 12811288, 1450680, 1450453, 23081, 5662395, 1513923
278, 12835178, 4166382, 12836254, 1459270, 1459043, 23223, 5677275, 1518159
279, 12862519, 4177462, 12863805, 1465046, 1464819, 23315, 5692477, 1522209
280, 12886825, 4187844, 12888222, 1471225, 1470998, 23430, 5706840, 1526010
281, 12912759, 4198513, 12913827, 1476882, 1476655, 23513, 5721172, 1529917
282, 12939057, 4210113, 12940173, 1484102, 1483875, 23627, 5736339, 1534156
283, 12965014, 4221557, 12966205, 1492044, 1491817, 23751, 5751358, 1538356
284, 12992035, 4233088, 12993376, 1498183, 1497956, 23846, 5765904, 1542552
285, 13018699, 4244028, 13019712, 1503679, 1503452, 23933, 5781145, 1546574
286, 13042447, 4255060, 13043737, 1513724, 1513497, 24089, 5795669, 1550647
287, 13067436, 4265349, 13068296, 1520726, 1520499, 24205, 5809925, 1554435
288, 13092539, 4276745, 13093870, 1530213, 1529986, 24338, 5824862, 1558604
289, 13118875, 4287286, 13119936, 1535782, 1535555, 24419, 5839204, 1562436
290, 13144115, 4298162, 13145191, 1542947, 1542720, 24531, 5854179, 1566431
291, 13168289, 4308983, 13169327, 1552066, 1551839, 24687, 5868810, 1570408
292, 13192498, 4319495, 13193336, 1559690, 1559463, 24805, 5883079, 1574266
293, 13217814, 4330355, 13218830, 1567417, 1567190, 24922, 5898083, 1578235
294, 13244846, 4343093, 13245974, 1576820, 1576593, 25060, 5913138, 1582929
295, 13269790, 4354337, 13270793, 1585838, 1585611, 25197, 5927929, 1587024
296, 13293522, 4365911, 13294498, 1597316, 1597089, 25377, 5942580, 1591264
297, 13317953, 4376764, 13319464, 1606973, 1606746, 25517, 5956984, 1595260
298, 13342525, 4386850, 13343767, 1612769, 1612542, 25614, 5971358, 1598976
299, 13370074, 4397973, 13370980, 1617349, 1617122, 25691, 5986274, 1603041
300, 13395289, 4409008, 13396551, 1624351, 1624124, 25815, 6001279, 1607086
301, 13421009, 4421408, 13421921, 1635564, 1635337, 25986, 6016307, 1611640
302, 13446188, 4431296, 13447649, 1642300, 1642073, 26104, 6031027, 1615234
303, 13469494, 4440639, 13470832, 1648925, 1648698, 26207, 6045117, 1618672
304, 13496125, 4452182, 13496701, 1655572, 1655345, 26321, 6060021, 1622891
305, 13521966, 4463931, 13522470, 1663078, 1662851, 26443, 6074816, 1627184
306, 13545091, 4473515, 13546338, 1670615, 1670388, 26557, 6089572, 1630716
307, 13571858, 4484210, 13572809, 1676375, 1676148, 26648, 6104790, 1634625
308, 13595728, 4494435, 13596972, 1684826, 1684599, 26768, 6119266, 1638405
309, 13620093, 4505102, 13621232, 1694926, 1694699, 26932, 6133959, 1642347
310, 13645552, 4515416, 13646310, 1700658, 1700431, 27024, 6148560, 1646136
311, 13670053, 4525958, 13671519, 1708636, 1708409, 27152, 6163566, 1650002
312, 13697673, 4536961, 13698848, 1714601, 1714374, 27241, 6178630, 1654035
313, 13722736, 4548419, 13723662, 1723303, 1723076, 27375, 6193093, 1658223
314, 13745469, 4558460, 13746955, 1731714, 1731487, 27501, 6207418, 1661899
315, 13771230, 4569665, 13772687, 1740213, 1739986, 27642, 6222150, 1666007
316, 13796334, 4579716, 13797849, 1747634, 1747407, 27753, 6236903, 1669691
317, 13822930, 4589727, 13823660, 1752198, 1751971, 27831, 6252108, 1673372
318, 13848099, 4601275, 13849194, 1761285, 1761058, 27980, 6266736, 1677606
319, 13871720, 4611778, 13872887, 1770536, 1770309, 28133, 6281054, 1681460
320, 13898467, 4623076, 13899917, 1777524, 1777297, 28233, 6295707, 1685594
321, 13924407, 4634015, 13925564, 1784356, 1784129, 28336, 6310620, 1689599
322, 13950021, 4645358, 13951067, 1790418, 1790191, 28439, 6325464, 1693751
323, 13974858, 4655744, 13976025, 1797426, 1797199, 28548, 6339881, 1697580
324, 13999312, 4665489, 14000430, 1803778, 1803551, 28656, 6354293, 1701154
325, 14026538, 4675359, 14027612, 1807399, 1807172, 28718, 6369505, 1704745
326, 14051633, 4686789, 14052959, 1815980, 1815753, 28860, 6384245, 1708930
327, 14077106, 4697179, 14078216, 1821933, 1821706, 28946, 6398778, 1712704
328, 14103339, 4708864, 14104235, 1828566, 1828339, 29060, 6413543, 1716990
329, 14127505, 4718677, 14128765, 1835239, 1835012, 29165, 6428108, 1720591
330, 14155760, 4730649, 14156828, 1841041, 1840814, 29258, 6443247, 1724938
331, 14180583, 4740335, 14181902, 1846098, 1845871, 29345, 6457875, 1728507
332, 14204017, 4750378, 14205159, 1853286, 1853059, 29484, 6472386, 1732204
333, 14230097, 4761916, 14231334, 1862366, 1862139, 29626, 6487538, 1736466
334, 14254241, 4771701, 14255841, 1869635, 1869408, 29744, 6502236, 1740040
335, 14280264, 4781846, 14281463, 1874205, 1873978, 29824, 6516909, 1743750
336, 14304648, 4791582, 14305983, 1880565, 1880338, 29927, 6531614, 1747324
337, 14329892, 4802442, 14330962, 1886849, 1886622, 30036, 6546245, 1751302
338, 14356586, 4813827, 14358095, 1894002, 1893775, 30142, 6561351, 1755470
339, 14382268, 4824947, 14383581, 1901860, 1901633, 30267, 6576331, 1759548
340, 14408288, 4835591, 14409606, 1908472, 1908245, 30385, 6591382, 1763440
341, 14433839, 4845418, 14435191, 1912563, 1912336, 30461, 6606250, 1767074
342, 14459328, 4856617, 14460442, 1919367, 1919140, 30580, 6620946, 1771178
343, 14486525, 4868058, 14487523, 1925169, 1924942, 30683, 6635719, 1775363
344, 14511771, 4879211, 14512676, 1932239, 1932012, 30798, 6650636, 1779452
345, 14536442, 4889960, 14537534, 1941157, 1940930, 30941, 6665547, 1783368
346, 14562581, 4901793, 14563777, 1949546, 1949319, 31070, 6680622, 1787743
347, 14587173, 4912190, 14588762, 1955601, 1955374, 31165, 6695166, 1791562
348, 14614214, 4922836, 14615339, 1962710, 1962483, 31271, 6710146, 1795455
349, 14639366, 4931784, 14640616, 1966423, 1966196, 31342, 6724369, 1798719
350, 14663758, 4942986, 14664963, 1976156, 1975929, 31504, 6739329, 1802815
351, 14689769, 4953804, 14691247, 1983670, 1983443, 31618, 6754468, 1806755
352, 14714280, 4964214, 14715696, 1991183, 1990956, 31745, 6769078, 1810570
353, 14739810, 4975623, 14740598, 1999026, 1998799, 31861, 6783777, 1814774
354, 14764810, 4986963, 14765775, 2008445, 2008218, 32013, 6798326, 1818930
355, 14790772, 4998448, 14791908, 2017664, 2017437, 32157, 6813460, 1823126
356, 14817141, 5008725, 14818712, 2021583, 2021356, 32222, 6828478, 1826890
357, 14843241, 5018996, 14844280, 2025703, 2025476, 32310, 6843043, 1830659
358, 14868232, 5029899, 14869443, 2033854, 2033627, 32451, 6858022, 1834671
359, 14893955, 5040921, 14894864, 2040517, 2040290, 32566, 6872830, 1838735
