index, total_training, useful_training, total_prediction, true_prediction, total_prefetch, useful_prefetch, cache_operate, cache_hit
31, 1321644, 487075, 1322637, 512271, 512271, 11239, 2110453, 968394
32, 1346275, 498821, 1347115, 526405, 526405, 11542, 2174912, 1006137
33, 1372903, 507260, 1374376, 528866, 528866, 11608, 2247739, 1045037
34, 1397317, 514308, 1398784, 528870, 528870, 11609, 2319076, 1084518
35, 1421975, 521621, 1423441, 528879, 528879, 11611, 2391042, 1124724
36, 1446937, 529091, 1448338, 528890, 528890, 11614, 2463194, 1165134
37, 1472590, 537154, 1473964, 529010, 529010, 11629, 2536240, 1206442
38, 1497579, 544824, 1499103, 529099, 529099, 11637, 2608373, 1246761
39, 1521866, 551743, 1523309, 529104, 529104, 11639, 2680509, 1286957
40, 1552468, 565647, 1553604, 535061, 535061, 11787, 2749229, 1323009
41, 1583663, 580078, 1584756, 537362, 537362, 11863, 2813766, 1355459
42, 1615236, 594506, 1616367, 537722, 537722, 11879, 2878276, 1387838
43, 1646461, 608923, 1647575, 540172, 540172, 11950, 2942753, 1420329
44, 1677860, 623308, 1678929, 540876, 540876, 11994, 3007294, 1452663
45, 1709064, 637647, 1710023, 541715, 541715, 12029, 3071839, 1484893
46, 1786714, 646182, 1788691, 543919, 543919, 12099, 3163218, 1519775
47, 1900298, 650927, 1902256, 543919, 543919, 12099, 3273063, 1558204
48, 2014956, 655729, 2016906, 543919, 543919, 12099, 3383004, 1596623
49, 2103015, 668299, 2104081, 552778, 552778, 12265, 3479920, 1635644
50, 2133781, 683055, 2134776, 556303, 556303, 12357, 3544461, 1668069
51, 2145787, 688697, 2147064, 558595, 0, 0, 3570670, 1681259
52, 2150107, 690400, 2151327, 558595, 0, 0, 3579785, 1685833
53, 2154255, 692017, 2155528, 558595, 0, 0, 3588983, 1690458
54, 2158550, 693756, 2159826, 558595, 0, 0, 3598132, 1695032
55, 2162620, 695278, 2163906, 558595, 0, 0, 3607326, 1699663
56, 2166972, 697036, 2168205, 558595, 0, 0, 3616456, 1704235
57, 2171133, 698667, 2172375, 558595, 0, 0, 3625637, 1708842
58, 2175386, 700340, 2176611, 558595, 0, 0, 3634840, 1713476
59, 2179545, 701972, 2180816, 558595, 0, 0, 3644082, 1718146
60, 2183883, 703686, 2185064, 558595, 0, 0, 3653296, 1722798
61, 2188099, 705361, 2189318, 558595, 0, 0, 3662475, 1727403
62, 2192331, 707066, 2193558, 558595, 0, 0, 3671693, 1732061
63, 2196439, 708631, 2197705, 558595, 0, 0, 3680856, 1736668
64, 2200823, 710363, 2202057, 558595, 0, 0, 3690116, 1741349
65, 2204834, 711852, 2206143, 558595, 0, 0, 3699239, 1745908
66, 2209095, 713505, 2210331, 558595, 0, 0, 3708457, 1750549
67, 2213292, 715155, 2214592, 558595, 0, 0, 3717621, 1755127
68, 2217635, 716822, 2218907, 558595, 0, 0, 3726708, 1759655
69, 2221839, 718436, 2223118, 558595, 0, 0, 3735867, 1764242
70, 2226222, 720167, 2227446, 558595, 0, 0, 3745034, 1768821
71, 2230307, 721768, 2231638, 558595, 0, 0, 3754217, 1773439
72, 2234420, 723249, 2235760, 558595, 0, 0, 3763431, 1778063
73, 2238733, 724874, 2239993, 558595, 0, 0, 3772580, 1782630
74, 2243026, 726538, 2244286, 558595, 0, 0, 3781765, 1787231
75, 2247280, 728208, 2248522, 558595, 0, 0, 3790873, 1791799
76, 2251389, 729744, 2252669, 558595, 0, 0, 3800086, 1796433
77, 2255489, 731255, 2256760, 558595, 0, 0, 3809298, 1801068
78, 2259523, 732820, 2260823, 558595, 0, 0, 3818357, 1805566
79, 2263391, 734126, 2264805, 558595, 0, 0, 3826608, 1809260
80, 2267592, 735638, 2268839, 558595, 0, 0, 3835496, 1813587
81, 2271579, 737063, 2272854, 558595, 0, 0, 3843957, 1817465
82, 2276920, 739522, 2277683, 559553, 958, 19, 3852725, 1820918
83, 2280312, 741117, 2281632, 561167, 2572, 69, 3861780, 1825421
84, 2284477, 742715, 2285733, 561167, 2572, 69, 3870946, 1830005
85, 2288529, 744240, 2289773, 561167, 2572, 69, 3880034, 1834542
86, 2292728, 745961, 2293990, 561167, 2572, 69, 3889214, 1839173
87, 2296951, 747707, 2298180, 561167, 2572, 69, 3898289, 1843745
88, 2300999, 749308, 2302245, 561167, 2572, 69, 3907386, 1848306
89, 2305174, 750960, 2306393, 561167, 2572, 69, 3916451, 1852854
90, 2309432, 752739, 2310603, 561167, 2572, 69, 3925406, 1857345
91, 2313337, 754262, 2314631, 561167, 2572, 69, 3934522, 1861938
92, 2317685, 756025, 2318881, 561167, 2572, 69, 3943651, 1866542
93, 2321826, 757669, 2323059, 561167, 2572, 69, 3952779, 1871131
94, 2325931, 759316, 2327196, 561167, 2572, 69, 3961971, 1875751
95, 2330052, 760953, 2331320, 561167, 2572, 69, 3971144, 1880358
96, 2334262, 762577, 2335498, 561167, 2572, 69, 3980320, 1884957
97, 2338526, 764304, 2339714, 561167, 2572, 69, 3989490, 1889557
98, 2342678, 766048, 2343919, 561167, 2572, 69, 3998674, 1894171
99, 2346889, 767712, 2348118, 561167, 2572, 69, 4007855, 1898774
100, 2351173, 769499, 2352393, 561167, 2572, 69, 4017035, 1903385
101, 2355476, 771274, 2356700, 561167, 2572, 69, 4026255, 1908033
102, 2359622, 772903, 2360867, 561167, 2572, 69, 4035501, 1912709
103, 2363869, 774660, 2365076, 561167, 2572, 69, 4044702, 1917354
104, 2368076, 776285, 2369312, 561167, 2572, 69, 4053894, 1921965
105, 2372301, 777986, 2373466, 561167, 2572, 69, 4063043, 1926567
106, 2376411, 779595, 2377634, 561167, 2572, 69, 4072283, 1931236
107, 2380566, 781273, 2381807, 561167, 2572, 69, 4081447, 1935837
108, 2384838, 783048, 2386049, 561167, 2572, 69, 4090578, 1940418
109, 2388904, 784665, 2390181, 561167, 2572, 69, 4099779, 1945061
110, 2393122, 786304, 2394344, 561167, 2572, 69, 4108865, 1949581
111, 2397329, 787952, 2398530, 561167, 2572, 69, 4117988, 1954137
112, 2401436, 789594, 2402630, 561167, 2572, 69, 4127114, 1958685
113, 2405544, 791168, 2406747, 561167, 2572, 69, 4136325, 1963311
114, 2409500, 792695, 2410806, 561167, 2572, 69, 4145529, 1967941
115, 2413859, 794493, 2415035, 561167, 2572, 69, 4154657, 1972520
116, 2418063, 796161, 2419265, 561167, 2572, 69, 4163711, 1977024
117, 2422176, 797799, 2423437, 561167, 2572, 69, 4172926, 1981659
118, 2426366, 799494, 2427629, 561167, 2572, 69, 4182078, 1986241
119, 2430695, 801223, 2431858, 561167, 2572, 69, 4191288, 1990880
120, 2434970, 803004, 2436133, 561167, 2572, 69, 4200506, 1995516
121, 2438966, 804637, 2440204, 561167, 2572, 69, 4209321, 1999796
122, 2442927, 806057, 2444273, 561167, 2572, 69, 4217651, 2003558
123, 2446852, 807517, 2448176, 561167, 2572, 69, 4226245, 2007589
124, 2450951, 809050, 2452203, 561167, 2572, 69, 4234807, 2011574
125, 2452931, 809504, 2454709, 561167, 2572, 69, 4239764, 2013048
126, 2460636, 812040, 2461360, 563092, 4497, 97, 4248498, 2016395
127, 2465122, 815107, 2466486, 566509, 7914, 182, 4259052, 2022386
128, 2469229, 816544, 2470559, 566583, 7988, 185, 4268297, 2027005
129, 2473416, 818124, 2474681, 566583, 7988, 185, 4277493, 2031614
130, 2477629, 819837, 2478880, 566583, 7988, 185, 4286633, 2036202
131, 2481842, 821545, 2483085, 566583, 7988, 185, 4295665, 2040741
132, 2485720, 823019, 2487034, 566583, 7988, 185, 4304651, 2045249
133, 2489717, 824490, 2491053, 566583, 7988, 185, 4313631, 2049746
134, 2493914, 826147, 2495193, 566583, 7988, 185, 4322640, 2054269
135, 2498036, 827702, 2499359, 566583, 7988, 185, 4331775, 2058864
136, 2502226, 829312, 2503443, 566583, 7988, 185, 4340834, 2063423
137, 2506255, 830864, 2507571, 566583, 7988, 185, 4349973, 2068015
138, 2510331, 832393, 2511647, 566583, 7988, 185, 4359135, 2072615
139, 2514585, 834034, 2515809, 566583, 7988, 185, 4368269, 2077200
140, 2518688, 835536, 2519928, 566583, 7988, 185, 4377499, 2081840
141, 2522896, 837145, 2524088, 566583, 7988, 185, 4386614, 2086388
142, 2526993, 838821, 2528266, 566583, 7988, 185, 4395770, 2090996
143, 2531168, 840321, 2532386, 566583, 7988, 185, 4404949, 2095585
144, 2535464, 842102, 2536664, 566583, 7988, 185, 4414080, 2100165
145, 2539620, 843772, 2540871, 566583, 7988, 185, 4423302, 2104809
146, 2543750, 845300, 2545008, 566583, 7988, 185, 4432526, 2109461
147, 2547954, 846964, 2549260, 566583, 7988, 185, 4441732, 2114107
148, 2552086, 848427, 2553360, 566583, 7988, 185, 4450896, 2118703
149, 2556290, 850058, 2557511, 566583, 7988, 185, 4460080, 2123326
150, 2560501, 851747, 2561775, 566583, 7988, 185, 4469303, 2127973
151, 2564584, 853326, 2565916, 566583, 7988, 185, 4478444, 2132562
152, 2568938, 855018, 2570128, 566583, 7988, 185, 4487587, 2137150
153, 2573147, 856720, 2574381, 566583, 7988, 185, 4496769, 2141772
154, 2577151, 858232, 2578382, 566583, 7988, 185, 4505843, 2146236
155, 2581325, 859827, 2582593, 566583, 7988, 185, 4514938, 2150766
156, 2585440, 861401, 2586733, 566583, 7988, 185, 4524055, 2155318
157, 2589627, 862973, 2590845, 566583, 7988, 185, 4533234, 2159918
158, 2593666, 864521, 2594969, 566583, 7988, 185, 4542423, 2164534
159, 2598033, 866269, 2599236, 566583, 7988, 185, 4551538, 2169104
160, 2602124, 867833, 2603409, 566583, 7988, 185, 4560615, 2173626
161, 2606356, 869488, 2607592, 566583, 7988, 185, 4569789, 2178221
162, 2610539, 871148, 2611829, 566583, 7988, 185, 4578943, 2182806
163, 2614756, 872753, 2616000, 566583, 7988, 185, 4588133, 2187428
164, 2618995, 874484, 2620255, 566583, 7988, 185, 4597340, 2192056
165, 2623055, 876052, 2624272, 566583, 7988, 185, 4606158, 2196343
166, 2626890, 877411, 2628286, 566583, 7988, 185, 4614448, 2200109
167, 2630939, 878932, 2632299, 566583, 7988, 185, 4623150, 2204260
168, 2634899, 880221, 2636201, 566583, 7988, 185, 4631779, 2208314
169, 2642017, 883879, 2642944, 568648, 10053, 219, 4641439, 2212679
170, 2652322, 891296, 2653208, 574072, 15477, 280, 4652833, 2218714
171, 2660280, 897511, 2661593, 579716, 21121, 388, 4663533, 2224541
172, 2664459, 899059, 2665719, 580008, 21413, 398, 4672603, 2229029
173, 2668493, 900629, 2669758, 580008, 21413, 398, 4681794, 2233652
174, 2672453, 902158, 2673715, 580008, 21413, 398, 4690658, 2238081
175, 2676447, 903713, 2677667, 580008, 21413, 398, 4699434, 2242510
176, 2680179, 905145, 2681441, 580008, 21413, 398, 4708075, 2246862
177, 2684082, 906657, 2685338, 580008, 21413, 398, 4716859, 2251264
178, 2688004, 908138, 2689267, 580008, 21413, 398, 4725682, 2255690
179, 2691936, 909651, 2693203, 580008, 21413, 398, 4734484, 2260108
180, 2695974, 911210, 2697256, 580008, 21413, 398, 4743512, 2264649
181, 2700070, 912826, 2701333, 580008, 21413, 398, 4752648, 2269260
182, 2704084, 914354, 2705363, 580008, 21413, 398, 4761774, 2273847
183, 2708151, 915915, 2709404, 580008, 21413, 398, 4770870, 2278417
184, 2712182, 917471, 2713472, 580008, 21413, 398, 4780045, 2283026
185, 2716357, 919071, 2717628, 580008, 21413, 398, 4789221, 2287624
186, 2720559, 920731, 2721809, 580008, 21413, 398, 4798401, 2292228
187, 2724706, 922370, 2725952, 580008, 21413, 398, 4807566, 2296834
188, 2728757, 923928, 2730053, 580008, 21413, 398, 4816722, 2301417
189, 2732914, 925561, 2734169, 580008, 21413, 398, 4825877, 2306024
190, 2737104, 927235, 2738348, 580009, 21414, 398, 4835094, 2310674
191, 2741205, 928831, 2742454, 580009, 21414, 398, 4844318, 2315334
192, 2745402, 930492, 2746645, 580009, 21414, 398, 4853558, 2319999
193, 2749554, 932069, 2750815, 580009, 21414, 398, 4862723, 2324592
194, 2753597, 933654, 2754852, 580009, 21414, 398, 4871878, 2329197
195, 2757762, 935261, 2759006, 580009, 21414, 398, 4881105, 2333865
196, 2761848, 936846, 2763101, 580009, 21414, 398, 4890271, 2338467
197, 2765953, 938445, 2767211, 580009, 21414, 398, 4899468, 2343083
198, 2769993, 939991, 2771261, 580009, 21414, 398, 4908670, 2347709
199, 2774068, 941532, 2775342, 580009, 21414, 398, 4917769, 2352234
200, 2778210, 943115, 2779489, 580009, 21414, 398, 4926885, 2356788
201, 2782239, 944645, 2783523, 580009, 21414, 398, 4936001, 2361331
202, 2786391, 946237, 2787633, 580009, 21414, 398, 4945202, 2365953
203, 2790453, 947811, 2791722, 580009, 21414, 398, 4954406, 2370584
204, 2794562, 949418, 2795814, 580009, 21414, 398, 4963577, 2375184
205, 2798673, 950972, 2799939, 580009, 21414, 398, 4972653, 2379700
206, 2802870, 952598, 2804121, 580009, 21414, 398, 4981868, 2384336
207, 2806980, 954167, 2808243, 580009, 21414, 398, 4991010, 2388911
208, 2811186, 955843, 2812396, 580009, 21414, 398, 5000201, 2393540
209, 2815266, 957460, 2816532, 580009, 21414, 398, 5009393, 2398159
210, 2819261, 958966, 2820511, 580009, 21414, 398, 5018393, 2402594
211, 2823304, 960539, 2824561, 580009, 21414, 398, 5027466, 2407090
212, 2827311, 962034, 2828595, 580009, 21414, 398, 5036423, 2411479
213, 2831569, 963590, 2832855, 580009, 21414, 398, 5045247, 2415733
214, 2835537, 965069, 2836827, 580009, 21414, 398, 5054399, 2420307
215, 2839674, 966638, 2840936, 580009, 21414, 398, 5063385, 2424737
216, 2843777, 968250, 2845049, 580009, 21414, 398, 5072562, 2429342
217, 2847871, 969835, 2849131, 580009, 21414, 398, 5081697, 2433907
218, 2851989, 971426, 2853238, 580009, 21414, 398, 5090856, 2438495
219, 2855879, 972902, 2857189, 580009, 21414, 398, 5099691, 2442768
220, 2859938, 974441, 2861200, 580009, 21414, 398, 5108846, 2447360
221, 2863904, 975937, 2865197, 580009, 21414, 398, 5117803, 2451751
222, 2867917, 977358, 2869190, 580009, 21414, 398, 5126543, 2455918
223, 2871772, 978855, 2872936, 580427, 21832, 419, 5135015, 2459467
224, 2875893, 980504, 2877119, 580570, 21975, 424, 5143985, 2463899
225, 2880041, 982179, 2881305, 580570, 21975, 424, 5153121, 2468492
226, 2884128, 983697, 2885415, 580570, 21975, 424, 5162193, 2473022
227, 2888398, 985291, 2889601, 580570, 21975, 424, 5171400, 2477661
228, 2892468, 986849, 2893714, 580570, 21975, 424, 5180513, 2482238
229, 2896597, 988443, 2897874, 580570, 21975, 424, 5189621, 2486813
230, 2900663, 989900, 2901960, 580570, 21975, 424, 5198727, 2491368
231, 2904901, 991521, 2906136, 580570, 21975, 424, 5207796, 2495928
232, 2908953, 993100, 2910309, 580570, 21975, 424, 5216963, 2500533
233, 2913317, 994793, 2914540, 580570, 21975, 424, 5226095, 2505137
234, 2917358, 996376, 2918617, 580570, 21975, 424, 5235183, 2509697
235, 2921550, 997970, 2922742, 580570, 21975, 424, 5244393, 2514320
236, 2925632, 999517, 2926892, 580570, 21975, 424, 5253625, 2518959
237, 2929922, 1001173, 2931128, 580570, 21975, 424, 5262739, 2523514
238, 2934122, 1002818, 2935345, 580570, 21975, 424, 5271892, 2528111
239, 2938253, 1004387, 2939476, 580570, 21975, 424, 5281059, 2532702
240, 2942356, 1005987, 2943640, 580570, 21975, 424, 5290204, 2537281
241, 2946493, 1007554, 2947771, 580570, 21975, 424, 5299384, 2541897
242, 2950638, 1009076, 2951865, 580570, 21975, 424, 5308622, 2546561
243, 2954805, 1010765, 2956116, 580570, 21975, 424, 5317830, 2551205
244, 2959246, 1012493, 2960469, 580570, 21975, 424, 5326953, 2555779
245, 2963361, 1014018, 2964634, 580570, 21975, 424, 5336166, 2560429
246, 2967583, 1015649, 2968859, 580570, 21975, 424, 5345362, 2565044
247, 2971850, 1017306, 2973124, 580570, 21975, 424, 5354590, 2569707
248, 2976012, 1018876, 2977291, 580570, 21975, 424, 5363743, 2574292
249, 2980159, 1020441, 2981449, 580570, 21975, 424, 5372926, 2578907
250, 2984228, 1021996, 2985574, 580570, 21975, 424, 5382048, 2583465
251, 2988445, 1023611, 2989737, 580570, 21975, 424, 5391180, 2588026
252, 2992765, 1025319, 2993967, 580570, 21975, 424, 5400247, 2592552
253, 2997004, 1027001, 2998172, 580570, 21975, 424, 5409334, 2597077
254, 3000994, 1028517, 3002279, 580570, 21975, 424, 5418518, 2601688
255, 3005294, 1030232, 3006491, 580570, 21975, 424, 5427702, 2606306
256, 3009500, 1031942, 3010739, 580570, 21975, 424, 5436846, 2610888
257, 3013625, 1033441, 3014939, 580570, 21975, 424, 5445935, 2615407
258, 3017771, 1034935, 3019085, 580570, 21975, 424, 5455156, 2620040
259, 3021906, 1036446, 3023172, 580570, 21975, 424, 5464338, 2624636
260, 3026019, 1038041, 3027300, 580570, 21975, 424, 5473526, 2629257
261, 3030243, 1039698, 3031487, 580570, 21975, 424, 5482685, 2633838
262, 3034292, 1041295, 3035553, 580570, 21975, 424, 5491498, 2638144
263, 3038377, 1042890, 3039664, 580570, 21975, 424, 5500325, 2642467
264, 3042495, 1044361, 3043739, 580570, 21975, 424, 5508955, 2646612
265, 3046576, 1045979, 3047804, 580570, 21975, 424, 5517777, 2650938
266, 3050870, 1047763, 3052030, 580570, 21975, 424, 5526855, 2655481
267, 3054714, 1049241, 3056106, 580570, 21975, 424, 5535942, 2660018
268, 3058688, 1050573, 3059964, 580570, 21975, 424, 5544597, 2664190
269, 3062905, 1052227, 3064084, 580570, 21975, 424, 5553492, 2668562
270, 3066815, 1053762, 3068131, 580570, 21975, 424, 5562337, 2672921
271, 3071066, 1055465, 3072342, 580570, 21975, 424, 5571317, 2677403
272, 3075234, 1057006, 3076501, 580570, 21975, 424, 5580294, 2681890
273, 3079248, 1058568, 3080536, 580570, 21975, 424, 5589266, 2686372
274, 3083599, 1060293, 3084786, 580570, 21975, 424, 5598259, 2690874
275, 3087539, 1061841, 3088761, 580570, 21975, 424, 5606883, 2695007
276, 3091373, 1063456, 3092589, 580903, 22308, 444, 5615385, 2698611
277, 3095400, 1064948, 3096664, 580928, 22333, 445, 5624467, 2703127
278, 3099588, 1066597, 3100829, 580928, 22333, 445, 5633655, 2707752
279, 3103620, 1068052, 3104892, 580928, 22333, 445, 5642788, 2712324
280, 3107875, 1069721, 3109086, 580928, 22333, 445, 5651998, 2716973
281, 3112080, 1071432, 3113313, 580928, 22333, 445, 5661132, 2721562
282, 3116244, 1073027, 3117500, 580928, 22333, 445, 5670226, 2726116
283, 3120343, 1074609, 3121628, 580928, 22333, 445, 5679314, 2730682
284, 3124594, 1076209, 3125837, 580928, 22333, 445, 5688425, 2735275
285, 3128729, 1077799, 3129977, 580928, 22333, 445, 5697490, 2739835
286, 3132873, 1079353, 3134141, 580928, 22333, 445, 5706703, 2744485
287, 3137073, 1080987, 3138351, 580928, 22333, 445, 5715801, 2749053
288, 3141349, 1082707, 3142578, 580928, 22333, 445, 5724969, 2753658
289, 3145550, 1084395, 3146854, 580928, 22333, 445, 5734182, 2758291
290, 3149690, 1085965, 3151036, 580928, 22333, 445, 5743315, 2762868
291, 3153854, 1087474, 3155148, 580928, 22333, 445, 5752506, 2767485
292, 3158145, 1089119, 3159375, 580928, 22333, 445, 5761665, 2772074
293, 3162162, 1090627, 3163509, 580928, 22333, 445, 5770844, 2776678
294, 3166268, 1092104, 3167619, 580928, 22333, 445, 5780074, 2781332
295, 3170646, 1093785, 3171878, 580928, 22333, 445, 5789299, 2785994
296, 3174673, 1095220, 3176018, 580928, 22333, 445, 5798540, 2790661
297, 3178891, 1096685, 3180182, 580928, 22333, 445, 5807692, 2795256
298, 3183120, 1098271, 3184368, 580928, 22333, 445, 5816925, 2799916
299, 3187390, 1100009, 3188569, 580928, 22333, 445, 5826042, 2804508
300, 3191496, 1101616, 3192768, 580928, 22333, 445, 5835281, 2809182
301, 3195743, 1103283, 3197031, 580928, 22333, 445, 5844389, 2813742
302, 3199874, 1104878, 3201168, 580928, 22333, 445, 5853588, 2818371
303, 3204048, 1106451, 3205332, 580928, 22333, 445, 5862704, 2822927
304, 3208227, 1108053, 3209507, 580928, 22333, 445, 5871859, 2827508
305, 3212324, 1109560, 3213656, 580928, 22333, 445, 5880995, 2832077
306, 3216655, 1111198, 3217870, 580928, 22333, 445, 5890135, 2836635
307, 3220795, 1112825, 3222049, 580928, 22333, 445, 5899317, 2841248
308, 3224902, 1114454, 3226240, 580928, 22333, 445, 5908516, 2845877
309, 3228937, 1115910, 3230281, 580928, 22333, 445, 5917669, 2850468
310, 3233145, 1117400, 3234454, 580928, 22333, 445, 5926761, 2854994
311, 3237531, 1119098, 3238741, 580928, 22333, 445, 5935955, 2859621
312, 3241839, 1120859, 3243053, 580928, 22333, 445, 5945103, 2864206
313, 3246002, 1122483, 3247265, 580928, 22333, 445, 5954301, 2868839
314, 3250020, 1123948, 3251357, 580928, 22333, 445, 5963501, 2873450
315, 3254110, 1125512, 3255383, 580928, 22333, 445, 5972291, 2877740
316, 3258246, 1127119, 3259503, 580928, 22333, 445, 5981109, 2882068
317, 3262333, 1128585, 3263593, 580928, 22333, 445, 5989744, 2886221
318, 3266301, 1130081, 3267610, 580929, 22334, 445, 5998598, 2890570
319, 3270394, 1131647, 3271686, 580929, 22334, 445, 6007707, 2895131
320, 3274677, 1133307, 3275933, 580929, 22334, 445, 6016806, 2899679
321, 3278547, 1134733, 3279890, 580929, 22334, 445, 6025534, 2903893
322, 3282728, 1136345, 3284019, 580929, 22334, 445, 6034457, 2908286
323, 3287047, 1137976, 3288268, 580929, 22334, 445, 6043447, 2912718
324, 3291239, 1139580, 3292529, 580929, 22334, 445, 6052593, 2917289
325, 3295542, 1141163, 3296781, 580929, 22334, 445, 6061748, 2921866
326, 3299925, 1142905, 3301090, 580929, 22334, 445, 6070863, 2926424
327, 3304097, 1144612, 3305372, 580929, 22334, 445, 6079990, 2930987
328, 3308081, 1146137, 3309326, 580929, 22334, 445, 6088610, 2935125
329, 3316815, 1150918, 3317533, 584987, 26392, 514, 6099164, 2940373
330, 3320758, 1152942, 3321937, 586810, 28215, 572, 6108686, 2945470
331, 3324735, 1154452, 3326047, 586810, 28215, 572, 6117853, 2950052
332, 3328890, 1156033, 3330134, 586810, 28215, 572, 6126969, 2954599
333, 3332921, 1157558, 3334193, 586810, 28215, 572, 6136147, 2959229
334, 3336983, 1159095, 3338250, 586810, 28215, 572, 6145081, 2963722
335, 3341077, 1160725, 3342281, 586810, 28215, 572, 6153888, 2968135
336, 3345068, 1162305, 3346363, 586810, 28215, 572, 6162899, 2972653
337, 3348990, 1163757, 3350366, 586810, 28215, 572, 6171850, 2977139
338, 3353389, 1165492, 3354585, 586810, 28215, 572, 6180927, 2981709
339, 3357396, 1167023, 3358682, 586810, 28215, 572, 6190039, 2986300
340, 3361558, 1168645, 3362860, 586810, 28215, 572, 6199196, 2990899
341, 3365583, 1170101, 3366870, 586810, 28215, 572, 6208388, 2995517
342, 3369829, 1171783, 3371052, 586810, 28215, 572, 6217513, 3000098
343, 3374075, 1173508, 3375305, 586810, 28215, 572, 6226644, 3004671
344, 3378181, 1175112, 3379467, 586810, 28215, 572, 6235818, 3009270
345, 3382438, 1176692, 3383618, 586810, 28215, 572, 6244985, 3013872
346, 3386477, 1178301, 3387788, 586810, 28215, 572, 6254135, 3018456
347, 3390722, 1179887, 3391923, 586810, 28215, 572, 6263275, 3023043
348, 3394944, 1181546, 3396110, 586810, 28215, 572, 6272471, 3027676
349, 3399004, 1183165, 3400261, 586810, 28215, 572, 6281697, 3032332
350, 3403294, 1184847, 3404512, 586810, 28215, 572, 6290914, 3036990
351, 3407483, 1186449, 3408733, 586810, 28215, 572, 6300078, 3041583
352, 3411541, 1187984, 3412817, 586810, 28215, 572, 6309196, 3046166
353, 3415836, 1189665, 3417059, 586810, 28215, 572, 6318400, 3050815
354, 3419882, 1191219, 3421167, 586810, 28215, 572, 6327559, 3055410
355, 3423925, 1192700, 3425227, 586810, 28215, 572, 6336709, 3059998
356, 3428076, 1194255, 3429348, 586810, 28215, 572, 6345930, 3064647
357, 3432332, 1195878, 3433546, 586810, 28215, 572, 6355018, 3069166
358, 3436450, 1197451, 3437734, 586810, 28215, 572, 6364118, 3073704
359, 3440482, 1198982, 3441804, 586810, 28215, 572, 6373223, 3078239
360, 3444815, 1200675, 3446018, 586810, 28215, 572, 6382418, 3082857
361, 3448861, 1202279, 3450175, 586810, 28215, 572, 6391621, 3087484
362, 3452788, 1203683, 3454153, 586810, 28215, 572, 6400802, 3092086
363, 3456952, 1205196, 3458306, 586810, 28215, 572, 6409866, 3096592
364, 3461233, 1206814, 3462525, 586810, 28215, 572, 6419072, 3101218
365, 3465435, 1208456, 3466703, 586810, 28215, 572, 6428181, 3105775
366, 3469486, 1210025, 3470792, 586810, 28215, 572, 6437365, 3110400
367, 3473712, 1211639, 3474963, 586810, 28215, 572, 6446568, 3115024
368, 3477323, 1212914, 3478750, 586810, 28215, 572, 6455348, 3119299
369, 3481601, 1214501, 3482863, 586810, 28215, 572, 6464192, 3123632
370, 3485430, 1215764, 3486784, 586810, 28215, 572, 6472622, 3127602
371, 3489632, 1217349, 3490855, 586810, 28215, 572, 6481628, 3132039
372, 3493556, 1218751, 3494889, 586810, 28215, 572, 6490682, 3136545
373, 3497651, 1220337, 3498868, 586810, 28215, 572, 6499172, 3140562
