index, total_training, useful_training, total_prediction, true_prediction, total_prefetch, useful_prefetch, cache_operate, cache_hit
90, 1128581, 990520, 1128815, 1122342, 122927, 261, 11320276, 10837914
91, 1132893, 994422, 1133133, 1126660, 127245, 266, 11356770, 10872609
92, 1137462, 998582, 1137681, 1131208, 131793, 276, 11393305, 10907479
93, 1142204, 1002876, 1142417, 1135944, 136529, 284, 11429888, 10942355
94, 1147217, 1007398, 1147401, 1140928, 141513, 291, 11466644, 10977277
95, 1151939, 1011709, 1152113, 1145640, 146225, 298, 11502616, 11011650
96, 1157432, 1016754, 1157645, 1151172, 151757, 305, 11538633, 11045849
97, 1163255, 1022116, 1163451, 1156978, 157563, 312, 11574078, 11079536
98, 1169537, 1027917, 1169700, 1163227, 163812, 323, 11611467, 11115057
99, 1175757, 1033641, 1175945, 1169472, 170057, 333, 11648805, 11150610
100, 1181738, 1039146, 1181904, 1175431, 176016, 342, 11683155, 11183354
101, 1188545, 1045445, 1188750, 1182277, 182862, 354, 11720874, 11219054
102, 1195092, 1051424, 1195298, 1188825, 189410, 365, 11755858, 11251984
103, 1202441, 1058248, 1202623, 1196150, 196735, 375, 11793743, 11287931
104, 1209464, 1064720, 1209691, 1203218, 203803, 389, 11829375, 11321739
105, 1216702, 1071398, 1216935, 1210462, 211047, 397, 11867315, 11357688
106, 1225291, 1079317, 1225487, 1219014, 219599, 405, 11904639, 11393036
107, 1233132, 1086573, 1233362, 1226889, 227474, 415, 11940930, 11427448
108, 1241343, 1094150, 1241546, 1235060, 235645, 429, 11979235, 11463788
109, 1250874, 1103027, 1251027, 1244541, 245126, 439, 12017839, 11500436
110, 1259469, 1111021, 1259613, 1253127, 253712, 446, 12055164, 11535933
111, 1268653, 1119572, 1268831, 1262345, 262930, 465, 12093047, 11572105
112, 1278197, 1128534, 1278449, 1271963, 272548, 477, 12131294, 11608580
113, 1288158, 1137616, 1288438, 1281952, 282537, 493, 12169825, 11645281
114, 1298695, 1147347, 1299036, 1292550, 293135, 510, 12208552, 11681857
115, 1309400, 1157373, 1309709, 1303223, 303808, 527, 12247837, 11719258
116, 1321606, 1168807, 1321918, 1315432, 316017, 548, 12288181, 11757822
117, 1334022, 1180503, 1334310, 1327824, 328409, 567, 12328856, 11796614
118, 1347892, 1193570, 1348142, 1341656, 342241, 590, 12370460, 11836253
119, 1362548, 1207367, 1362706, 1356220, 356805, 609, 12412411, 11876327
120, 1376405, 1220390, 1376686, 1370200, 370785, 631, 12453559, 11915688
121, 1391830, 1234879, 1392176, 1385690, 386275, 651, 12495290, 11955544
122, 1408587, 1250569, 1408862, 1402376, 402961, 676, 12538872, 11997116
123, 1425068, 1266112, 1425550, 1419064, 419649, 700, 12582861, 12039218
124, 1440021, 1280009, 1440145, 1433659, 434244, 707, 12623887, 12078816
125, 1448611, 1288009, 1448770, 1442284, 442869, 714, 12650306, 12101824
126, 1461786, 1300172, 1461928, 1455442, 456027, 719, 12692994, 12142885
127, 1474741, 1312198, 1474873, 1468387, 468972, 725, 12735746, 12183989
128, 1487261, 1323840, 1487401, 1480915, 481500, 729, 12778260, 12224854
129, 1499409, 1335098, 1499557, 1493071, 493656, 734, 12820870, 12265845
130, 1511168, 1345963, 1511332, 1504846, 505431, 739, 12863749, 12307039
131, 1522407, 1356308, 1522606, 1516099, 516684, 745, 12906324, 12347945
132, 1533328, 1366349, 1533508, 1527000, 527585, 751, 12948417, 12388467
133, 1543978, 1376219, 1544155, 1537647, 538232, 756, 12991019, 12429567
134, 1554163, 1385615, 1554331, 1547823, 548408, 761, 13033521, 12470607
135, 1563906, 1394581, 1564078, 1557570, 558155, 766, 13075609, 12511232
136, 1573267, 1403131, 1573435, 1566927, 567512, 773, 13117348, 12551432
137, 1581421, 1410550, 1581601, 1575093, 575678, 777, 13157325, 12589921
138, 1590103, 1418473, 1590271, 1583763, 584348, 784, 13198590, 12629708
139, 1598349, 1426016, 1598545, 1592037, 592622, 790, 13240184, 12669797
140, 1606245, 1433162, 1606444, 1599936, 600521, 795, 13280509, 12708639
141, 1613717, 1439945, 1613944, 1607424, 608009, 801, 13323629, 12750309
142, 1620788, 1446294, 1621024, 1614504, 615089, 805, 13364247, 12789566
143, 1628142, 1452868, 1628368, 1621848, 622433, 810, 13407271, 12831048
144, 1633862, 1457928, 1634110, 1627590, 628175, 814, 13447039, 12869329
145, 1639677, 1463029, 1639966, 1633442, 634027, 818, 13487712, 12908389
146, 1645523, 1468055, 1645819, 1639278, 639863, 824, 13530068, 12949034
147, 1650069, 1471909, 1650406, 1643865, 644450, 834, 13569938, 12987338
148, 1654737, 1475854, 1655056, 1648511, 649096, 838, 13610915, 13026680
149, 1659043, 1479485, 1659409, 1652835, 653420, 842, 13650142, 13064306
150, 1663204, 1482916, 1663600, 1657024, 657609, 848, 13692676, 13105089
151, 1666624, 1485657, 1667068, 1660468, 661053, 855, 13736175, 13146849
152, 1669862, 1488197, 1670353, 1663753, 664338, 862, 13777230, 13186221
153, 1672598, 1490282, 1673071, 1666445, 667030, 867, 13817491, 13224926
154, 1674829, 1492020, 1675330, 1668700, 669285, 871, 13857652, 13263666
155, 1676701, 1493415, 1677274, 1670635, 671220, 875, 13897753, 13302360
156, 1678244, 1494528, 1678816, 1672177, 672762, 880, 13937941, 13341135
157, 1679339, 1495320, 1680001, 1673362, 673947, 889, 13978168, 13380213
158, 1680165, 1495874, 1680907, 1674267, 674852, 894, 14020486, 13421316
159, 1680679, 1496189, 1681534, 1674883, 675468, 899, 14064653, 13464382
160, 1681002, 1496354, 1682028, 1675094, 675679, 902, 14100621, 13495430
161, 1681163, 1496461, 1682184, 1675158, 675743, 903, 14131165, 13523464
162, 1681977, 1497069, 1682739, 1675713, 676298, 907, 14187333, 13578392
163, 1682519, 1497444, 1683199, 1676166, 676751, 915, 14227314, 13614074
164, 1683096, 1497898, 1683724, 1676691, 677276, 915, 14265559, 13650861
165, 1684035, 1498571, 1684510, 1677416, 678001, 917, 14304048, 13687863
166, 1684995, 1499286, 1685373, 1678279, 678864, 918, 14342233, 13724562
167, 1686463, 1500510, 1686753, 1679659, 680244, 926, 14380626, 13761599
168, 1687953, 1501796, 1688233, 1681139, 681724, 935, 14418645, 13798329
169, 1689762, 1503364, 1690056, 1682962, 683547, 940, 14456787, 13835107
170, 1691923, 1505228, 1692167, 1685073, 685658, 948, 14495021, 13871977
171, 1694348, 1507376, 1694594, 1687500, 688085, 957, 14533355, 13908821
172, 1697020, 1509711, 1697313, 1690219, 690804, 966, 14571655, 13945511
173, 1699832, 1512160, 1700073, 1692979, 693564, 972, 14608936, 13981335
174, 1703198, 1515142, 1703445, 1696351, 696936, 974, 14645944, 14016851
175, 1706533, 1518100, 1706768, 1699674, 700259, 974, 14682169, 14051627
176, 1710182, 1521376, 1710401, 1703307, 703892, 975, 14720519, 14088303
177, 1714545, 1525314, 1714725, 1707631, 708216, 976, 14757523, 14123724
178, 1720397, 1530656, 1720547, 1713453, 714038, 981, 14806250, 14171105
179, 1726377, 1536207, 1726607, 1719513, 720098, 988, 14858306, 14219043
180, 1731982, 1541175, 1732295, 1725201, 725786, 995, 14915019, 14274093
181, 1736783, 1545250, 1737134, 1730037, 730622, 1001, 14973019, 14330325
182, 1741087, 1548850, 1741415, 1734315, 734900, 1012, 15031175, 14386820
183, 1744208, 1551424, 1744616, 1737513, 738098, 1019, 15088784, 14442872
184, 1746492, 1553234, 1747007, 1739886, 740471, 1029, 15146919, 14499429
185, 1747916, 1554292, 1748570, 1741424, 742009, 1040, 15203164, 14554199
186, 1748681, 1554795, 1749449, 1742299, 742884, 1047, 15261420, 14611041
187, 1749066, 1554990, 1750068, 1742532, 743117, 1052, 15298518, 14642149
188, 1750691, 1556111, 1751366, 1743822, 744407, 1062, 15333064, 14673141
189, 1752687, 1557518, 1752945, 1745392, 745977, 1074, 15371509, 14709845
190, 1754583, 1559191, 1754814, 1747261, 747846, 1085, 15410450, 14746846
191, 1756336, 1560738, 1756662, 1749109, 749694, 1096, 15448253, 14782799
192, 1758719, 1562801, 1759017, 1751464, 752049, 1109, 15485936, 14818679
193, 1761058, 1564819, 1761330, 1753777, 754362, 1121, 15522232, 14853154
194, 1763659, 1567097, 1763907, 1756354, 756939, 1131, 15560361, 14889265
195, 1766784, 1569845, 1767029, 1759476, 760061, 1142, 15598480, 14925581
196, 1769903, 1572612, 1770137, 1762584, 763169, 1153, 15634927, 14960362
197, 1773172, 1575515, 1773470, 1765917, 766502, 1166, 15671368, 14994871
198, 1776647, 1578535, 1776956, 1769403, 769988, 1178, 15707880, 15029047
199, 1780553, 1581965, 1780791, 1773238, 773823, 1192, 15744370, 15063726
200, 1784648, 1585651, 1784875, 1777322, 777907, 1206, 15781537, 15098996
201, 1789070, 1589665, 1789240, 1781687, 782272, 1218, 15817622, 15133190
202, 1793734, 1593915, 1793901, 1786348, 786933, 1229, 15854628, 15168334
203, 1798588, 1598316, 1798794, 1791241, 791826, 1244, 15890994, 15202679
204, 1803686, 1602948, 1803886, 1796333, 796918, 1253, 15927884, 15237596
205, 1809060, 1607815, 1809230, 1801677, 802262, 1263, 15964868, 15272553
206, 1814531, 1612840, 1814736, 1807183, 807768, 1270, 16001837, 15307492
207, 1819886, 1617769, 1820096, 1812543, 813128, 1280, 16037808, 15341699
208, 1826132, 1623501, 1826314, 1818761, 819346, 1287, 16073592, 15375467
209, 1832604, 1629434, 1832800, 1825247, 825832, 1293, 16111340, 15411029
210, 1838718, 1635009, 1838963, 1831410, 831995, 1303, 16147603, 15445316
211, 1845668, 1641358, 1845831, 1838278, 838863, 1310, 16184221, 15479909
212, 1852216, 1647399, 1852419, 1844866, 845451, 1318, 16220767, 15514255
213, 1859856, 1654430, 1860007, 1852454, 853039, 1326, 16257775, 15549237
214, 1867013, 1661068, 1867244, 1859691, 860276, 1335, 16294378, 15583808
215, 1875441, 1668820, 1875639, 1868086, 868671, 1346, 16332867, 15620197
216, 1883168, 1675919, 1883403, 1875850, 876435, 1357, 16369141, 15654542
217, 1891305, 1683402, 1891615, 1884062, 884647, 1365, 16406893, 15690286
218, 1900193, 1691621, 1900463, 1892907, 893492, 1376, 16445750, 15726831
219, 1909525, 1700252, 1909746, 1902190, 902775, 1389, 16483460, 15762512
220, 1919276, 1709378, 1919531, 1911975, 912560, 1396, 16521754, 15798944
221, 1929096, 1718557, 1929426, 1921870, 922455, 1408, 16560449, 15835561
222, 1939714, 1728507, 1940033, 1932477, 933062, 1422, 16600661, 15873668
223, 1950283, 1738359, 1950592, 1943036, 943621, 1436, 16640548, 15911583
224, 1961655, 1748926, 1962032, 1954476, 955061, 1446, 16680645, 15949657
225, 1973609, 1760146, 1973883, 1966327, 966912, 1461, 16720891, 15988018
226, 1986108, 1771841, 1986468, 1978912, 979497, 1478, 16761214, 16026494
227, 1999955, 1784970, 2000221, 1992665, 993250, 1497, 16801824, 16065192
228, 2015279, 1799449, 2015472, 2007916, 1008501, 1519, 16843977, 16105358
229, 2030717, 1814023, 2031031, 2023475, 1024060, 1546, 16886672, 16146072
230, 2047345, 1829557, 2047721, 2040165, 1040750, 1576, 16928527, 16186005
231, 2064157, 1845228, 2064490, 2056934, 1057519, 1604, 16971677, 16226984
232, 2081563, 1861635, 2081798, 2074242, 1074827, 1627, 17015849, 16269039
233, 2099708, 1878508, 2100169, 2092613, 1093198, 1659, 17059831, 16311243
234, 2120766, 1897862, 2121143, 2113587, 1114172, 1689, 17104470, 16353897
235, 2142055, 1917572, 2142421, 2134865, 1135450, 1721, 17150341, 16397653
236, 2167988, 1941540, 2168396, 2160840, 1161425, 1759, 17195931, 16441227
237, 2193852, 1965125, 2194032, 2186476, 1187061, 1793, 17243850, 16486954
238, 2222124, 1990633, 2222545, 2214989, 1215574, 1831, 17290538, 16531554
239, 2250185, 2015595, 2250659, 2243103, 1243688, 1867, 17339097, 16577949
240, 2281792, 2043972, 2282141, 2274585, 1275170, 1901, 17387513, 16624384
241, 2313971, 2072859, 2314362, 2306806, 1307391, 1937, 17435824, 16670448
242, 2347327, 2102963, 2347618, 2340062, 1340647, 1974, 17485249, 16717653
243, 2385720, 2137980, 2385946, 2378390, 1378975, 2012, 17534928, 16765218
244, 2423722, 2172876, 2423976, 2416420, 1417005, 2051, 17583871, 16811939
245, 2455493, 2201929, 2455652, 2448096, 1448681, 2081, 17630531, 16856350
246, 2467366, 2212897, 2467544, 2459988, 1460573, 2085, 17663330, 16887078
247, 2480169, 2224742, 2480330, 2472774, 1473359, 2088, 17697237, 16918028
248, 2493306, 2236763, 2493503, 2485947, 1486532, 2093, 17736940, 16955864
249, 2507287, 2249487, 2507477, 2499921, 1500506, 2097, 17777151, 16994144
250, 2522198, 2263024, 2522387, 2514831, 1515416, 2105, 17818189, 17033308
251, 2535419, 2274978, 2535602, 2528046, 1528631, 2110, 17858361, 17071616
252, 2548402, 2286760, 2548583, 2541027, 1541612, 2116, 17898245, 17109577
253, 2561093, 2298347, 2561285, 2553729, 1554314, 2122, 17938241, 17147712
254, 2573576, 2309753, 2573728, 2566172, 1566757, 2126, 17977548, 17185328
255, 2585764, 2321011, 2585936, 2578380, 1578965, 2131, 18016859, 17223162
256, 2597791, 2332089, 2597939, 2590383, 1590968, 2140, 18056264, 17260998
257, 2609538, 2342972, 2609669, 2602113, 1602698, 2144, 18095564, 17298815
258, 2620915, 2353516, 2621054, 2613498, 1614083, 2149, 18134578, 17336345
259, 2630941, 2362813, 2631089, 2623533, 1624118, 2155, 18172493, 17372923
260, 2641765, 2372843, 2641919, 2634363, 1634948, 2159, 18211262, 17410257
261, 2652153, 2382418, 2652324, 2644754, 1645339, 2164, 18249525, 17447080
262, 2662241, 2391736, 2662449, 2654878, 1655463, 2169, 18287951, 17484054
263, 2672103, 2400812, 2672259, 2664688, 1665273, 2174, 18326858, 17521566
264, 2681589, 2409571, 2681757, 2674186, 1674771, 2179, 18365626, 17558955
265, 2690724, 2417988, 2690895, 2683324, 1683909, 2181, 18404275, 17596168
266, 2699496, 2426085, 2699691, 2692120, 1692705, 2185, 18442895, 17633422
267, 2707936, 2433768, 2708117, 2700546, 1701131, 2192, 18481393, 17670479
268, 2715357, 2440514, 2715569, 2707998, 1708583, 2198, 18519714, 17707479
269, 2723903, 2448262, 2724077, 2716506, 1717091, 2202, 18558316, 17744677
270, 2731418, 2455123, 2731601, 2724030, 1724615, 2206, 18596598, 17781528
271, 2737962, 2461058, 2738162, 2730591, 1731176, 2214, 18633835, 17817397
272, 2744924, 2467356, 2745119, 2737548, 1738133, 2220, 18670368, 17852590
273, 2752161, 2473912, 2752391, 2744819, 1745404, 2227, 18711241, 17892087
274, 2758472, 2479583, 2758667, 2751095, 1751680, 2231, 18749232, 17928763
275, 2764400, 2484926, 2764604, 2757032, 1757617, 2235, 18787420, 17965542
276, 2770500, 2490430, 2770700, 2763128, 1763713, 2240, 18829443, 18006270
277, 2775899, 2495251, 2776118, 2768546, 1769131, 2247, 18869309, 18044828
278, 2781319, 2500092, 2781572, 2773990, 1774575, 2254, 18910179, 18084371
279, 2785946, 2504159, 2786192, 2778610, 1779195, 2259, 18948333, 18121267
280, 2790267, 2507971, 2790512, 2782930, 1783515, 2263, 18988255, 18159955
281, 2794630, 2511816, 2794907, 2787298, 1787883, 2267, 19028950, 18199254
282, 2798603, 2515260, 2798903, 2791294, 1791879, 2275, 19069522, 18238482
283, 2801823, 2518022, 2802164, 2794545, 1795130, 2280, 19107963, 18275686
284, 2804730, 2520465, 2805089, 2797467, 1798052, 2285, 19145305, 18311774
285, 2807614, 2522840, 2807936, 2800314, 1800899, 2289, 19183578, 18348891
286, 2809889, 2524793, 2810204, 2802570, 1803155, 2292, 19220695, 18384936
287, 2811792, 2526408, 2812169, 2804535, 1805120, 2297, 19257732, 18420765
288, 2813512, 2527832, 2813880, 2806246, 1806831, 2301, 19298635, 18460496
289, 2814684, 2528775, 2815128, 2807485, 1808070, 2313, 19337237, 18497949
290, 2815565, 2529468, 2816088, 2808442, 1809027, 2317, 19376416, 18536018
291, 2816193, 2529956, 2816811, 2809163, 1809748, 2322, 19413647, 18572117
292, 2816541, 2530181, 2817246, 2809593, 1810178, 2326, 19453611, 18610843
293, 2816747, 2530259, 2817710, 2809770, 1810355, 2331, 19484340, 18635907
294, 2817661, 2530939, 2818523, 2810511, 1811096, 2336, 19515762, 18664773
295, 2818933, 2531747, 2819521, 2811506, 1812091, 2337, 19554347, 18701510
296, 2820343, 2532762, 2820711, 2812618, 1813203, 2338, 19593105, 18738716
297, 2821657, 2533843, 2821983, 2813890, 1814475, 2344, 19630666, 18774848
298, 2823381, 2535309, 2823682, 2815589, 1816174, 2347, 19667731, 18810365
299, 2825066, 2536774, 2825380, 2817287, 1817872, 2350, 19705508, 18846601
300, 2827367, 2538745, 2827641, 2819548, 1820133, 2358, 19742696, 18882241
301, 2829631, 2540728, 2829902, 2821809, 1822394, 2366, 19780774, 18918517
302, 2832406, 2543160, 2832715, 2824622, 1825207, 2376, 19818016, 18954027
303, 2835198, 2545598, 2835484, 2827391, 1827976, 2385, 19854096, 18988611
304, 2838222, 2548214, 2838488, 2830395, 1830980, 2394, 19892655, 19025521
305, 2841889, 2551432, 2842126, 2834033, 1834618, 2401, 19929871, 19061112
306, 2845576, 2554735, 2845801, 2837708, 1838293, 2408, 19966047, 19095568
307, 2849450, 2558221, 2849650, 2841557, 1842142, 2415, 20002247, 19130196
308, 2853618, 2562029, 2853807, 2845714, 1846299, 2424, 20038547, 19164989
309, 2857966, 2565985, 2858181, 2850088, 1850673, 2432, 20076054, 19200855
310, 2862504, 2570085, 2862699, 2854606, 1855191, 2437, 20112253, 19235408
311, 2867334, 2574463, 2867532, 2859439, 1860024, 2443, 20149139, 19270547
312, 2872458, 2579136, 2872642, 2864549, 1865134, 2452, 20184405, 19304029
313, 2877912, 2584168, 2878085, 2869992, 1870577, 2459, 20221214, 19339152
314, 2883638, 2589477, 2883804, 2875711, 1876296, 2465, 20258178, 19374420
315, 2889500, 2594871, 2889678, 2881585, 1882170, 2470, 20295194, 19409906
316, 2895029, 2599952, 2895221, 2887128, 1887713, 2478, 20330780, 19443912
317, 2901460, 2605879, 2901645, 2893552, 1894137, 2485, 20366452, 19477898
318, 2908015, 2611939, 2908175, 2900082, 1900667, 2489, 20403726, 19513216
319, 2914392, 2617838, 2914557, 2906464, 1907049, 2496, 20438575, 19546382
320, 2921663, 2624578, 2921805, 2913712, 1914297, 2498, 20476163, 19582238
321, 2928407, 2630849, 2928588, 2920495, 1921080, 2500, 20511636, 19616014
322, 2936310, 2638133, 2936510, 2928417, 1929002, 2501, 20549407, 19651996
323, 2943591, 2644880, 2943797, 2935704, 1936289, 2503, 20585622, 19686313
324, 2952000, 2652690, 2952157, 2944064, 1944649, 2505, 20623156, 19722020
325, 2961834, 2661870, 2961982, 2953889, 1954474, 2514, 20667246, 19764642
326, 2968545, 2668143, 2968741, 2960648, 1961233, 2518, 20696860, 19790760
327, 2978999, 2677613, 2979196, 2971103, 1971688, 2523, 20744135, 19836209
328, 2988835, 2686474, 2989054, 2980961, 1981546, 2529, 20791597, 19881655
329, 2998125, 2694788, 2998342, 2990249, 1990834, 2536, 20839705, 19927792
330, 3007010, 2702737, 3007243, 2999119, 1999704, 2541, 20887778, 19973805
331, 3015410, 2710185, 3015656, 3007532, 2008117, 2549, 20936314, 20020382
332, 3023293, 2717208, 3023540, 3015416, 2016001, 2553, 20983862, 20066010
333, 3030646, 2723693, 3030881, 3022757, 2023342, 2563, 21031201, 20111509
334, 3037396, 2729645, 3037664, 3029537, 2030122, 2568, 21080389, 20158748
335, 3044000, 2735371, 3044273, 3036144, 2036729, 2574, 21129174, 20205541
336, 3049709, 2740263, 3049988, 3041859, 2042444, 2584, 21176518, 20251005
337, 3054467, 2744349, 3054782, 3046653, 2047238, 2589, 21221493, 20294215
338, 3059060, 2748218, 3059414, 3051285, 2051870, 2595, 21267330, 20338168
339, 3062786, 2751292, 3063185, 3055051, 2055636, 2601, 21313637, 20382708
340, 3066284, 2754129, 3066710, 3058576, 2059161, 2606, 21357692, 20425052
341, 3069334, 2756563, 3069752, 3061617, 2062202, 2614, 21404536, 20470215
342, 3071571, 2758347, 3072063, 3063926, 2064511, 2618, 21448190, 20512393
343, 3073540, 2759853, 3074052, 3065892, 2066477, 2623, 21494227, 20557001
344, 3074903, 2760862, 3075477, 3067314, 2067899, 2631, 21538635, 20600106
345, 3075998, 2761648, 3076641, 3068466, 2069051, 2640, 21583657, 20643966
346, 3076529, 2762007, 3077283, 3069102, 2069687, 2645, 21628632, 20687727
347, 3076781, 2762107, 3077762, 3069339, 2069924, 2650, 21669684, 20723879
348, 3077198, 2762372, 3078202, 3069675, 2070260, 2655, 21688476, 20739327
349, 3078034, 2762955, 3078898, 3070361, 2070946, 2657, 21726437, 20775676
350, 3079254, 2763708, 3079772, 3071235, 2071820, 2657, 21764793, 20812549
351, 3080546, 2764667, 3080884, 3072343, 2072928, 2659, 21803443, 20849705
352, 3081872, 2765788, 3082200, 3073659, 2074244, 2661, 21842253, 20887088
353, 3083475, 2767140, 3083756, 3075215, 2075800, 2670, 21878982, 20922469
354, 3085356, 2768768, 3085643, 3077102, 2077687, 2679, 21917019, 20958994
